query_id,category,split,legacy_gold_memory_ids,canonical_gold_memory_ids,legacy_gold_count,canonical_gold_count,changed,status
conv-49_qa_20,3,test,conv-49_session_2_D2:9;conv-49_session_3_D3:1;conv-49_session_3_D3:3;conv-49_session_3_D3:5;conv-49_session_4_D4:10;conv-49_session_14_D14:12;conv-49_session_5_D5:9;conv-49_session_7_D7:3;conv-49_session_7_D7:2;conv-49_session_7_D7:5;conv-49_session_7_D7:12;conv-49_session_8_D8:1;conv-49_session_8_D8:5;conv-49_session_8_D8:7;conv-49_session_8_D8:8;conv-49_session_8_D8:12;conv-49_session_9_D9:1,conv-49_session_2_D2:9;conv-49_session_3_D3:1;conv-49_session_3_D3:3;conv-49_session_3_D3:5;conv-49_session_4_D4:10;conv-49_session_14_D14:12;conv-49_session_5_D5:9;conv-49_session_7_D7:3;conv-49_session_7_D7:2;conv-49_session_7_D7:5;conv-49_session_7_D7:12;conv-49_session_8_D8:1;conv-49_session_8_D8:5;conv-49_session_8_D8:7;conv-49_session_8_D8:8;conv-49_session_8_D8:12;conv-49_session_9_D9:1,17,17,False,mapped
conv-49_qa_21,1,test,conv-49_session_5_D5:1;conv-49_session_5_D5:3;conv-49_session_23_D23:3,conv-49_session_5_D5:1;conv-49_session_5_D5:3;conv-49_session_23_D23:3,3,3,False,mapped
conv-49_qa_22,2,test,conv-49_session_5_D5:1,conv-49_session_5_D5:1,1,1,False,mapped
conv-49_qa_23,2,test,conv-49_session_4_D4:15,conv-49_session_4_D4:15,1,1,False,mapped
conv-49_qa_24,2,test,conv-49_session_5_D5:1,conv-49_session_5_D5:1,1,1,False,mapped
conv-49_qa_25,2,test,conv-49_session_5_D5:6;conv-49_session_5_D5:7,conv-49_session_5_D5:6;conv-49_session_5_D5:7,2,2,False,mapped
conv-49_qa_26,1,test,conv-49_session_5_D5:9;conv-49_session_5_D5:11;conv-49_session_5_D5:13,conv-49_session_5_D5:9;conv-49_session_5_D5:11;conv-49_session_5_D5:13,3,3,False,mapped
conv-49_qa_27,3,test,conv-49_session_5_D5:7,conv-49_session_5_D5:7,1,1,False,mapped
conv-49_qa_28,1,test,conv-49_session_6_D6:4;conv-49_session_11_D11:7,conv-49_session_6_D6:4;conv-49_session_11_D11:7,2,2,False,mapped
conv-49_qa_29,1,test,conv-49_session_5_D5:1;conv-49_session_6_D6:1,conv-49_session_5_D5:1;conv-49_session_6_D6:1,2,2,False,mapped
conv-49_qa_30,2,test,conv-49_session_6_D6:1,conv-49_session_6_D6:1,1,1,False,mapped
conv-49_qa_31,3,test,conv-49_unknown_D9:1 D4:4 D4:6,conv-49_session_9_D9:1;conv-49_session_4_D4:4;conv-49_session_4_D4:6,1,3,True,mapped
conv-49_qa_32,1,test,conv-49_session_6_D6:13;conv-49_session_21_D21:20,conv-49_session_6_D6:13;conv-49_session_21_D21:20,2,2,False,mapped
conv-49_qa_33,1,test,conv-49_session_6_D6:14;conv-49_session_24_D24:22,conv-49_session_6_D6:14;conv-49_session_24_D24:22,2,2,False,mapped
conv-49_qa_34,1,test,conv-49_session_7_D7:1;conv-49_session_20_D20:3,conv-49_session_7_D7:1;conv-49_session_20_D20:3,2,2,False,mapped
conv-49_qa_35,2,test,conv-49_session_7_D7:1,conv-49_session_7_D7:1,1,1,False,mapped
conv-49_qa_36,1,test,conv-49_session_7_D7:8;conv-49_session_8_D8:7;conv-49_session_23_D23:26,conv-49_session_7_D7:8;conv-49_session_8_D8:7;conv-49_session_23_D23:26,3,3,False,mapped
conv-49_qa_37,1,test,conv-49_session_3_D3:2;conv-49_session_8_D8:1;conv-49_session_7_D7:4;conv-49_session_8_D8:7;conv-49_session_10_D10:2;conv-49_session_11_D11:1;conv-49_session_18_D18:6,conv-49_session_3_D3:2;conv-49_session_8_D8:1;conv-49_session_7_D7:4;conv-49_session_8_D8:7;conv-49_session_10_D10:2;conv-49_session_11_D11:1;conv-49_session_18_D18:6,7,7,False,mapped
conv-49_qa_38,3,test,conv-49_unknown_D22:1 D22:2 D9:10 D9:11,conv-49_session_22_D22:1;conv-49_session_22_D22:2;conv-49_session_9_D9:10;conv-49_session_9_D9:11,1,4,True,mapped
conv-49_qa_39,2,test,conv-49_session_2_D2:6;conv-49_session_7_D7:2,conv-49_session_2_D2:6;conv-49_session_7_D7:2,2,2,False,mapped
conv-49_qa_40,2,test,conv-49_session_8_D8:12,conv-49_session_8_D8:12,1,1,False,mapped
conv-49_qa_41,2,test,conv-49_session_8_D8:12,conv-49_session_8_D8:12,1,1,False,mapped
conv-49_qa_42,1,test,conv-49_session_1_D1:14;conv-49_session_1_D1:15;conv-49_session_1_D1:16;conv-49_session_8_D8:14,conv-49_session_1_D1:14;conv-49_session_1_D1:15;conv-49_session_1_D1:16;conv-49_session_8_D8:14,4,4,False,mapped
conv-49_qa_43,3,test,conv-49_session_2_D2:6;conv-49_session_7_D7:2;conv-49_session_12_D12:1,conv-49_session_2_D2:6;conv-49_session_7_D7:2;conv-49_session_12_D12:1,3,3,False,mapped
conv-49_qa_44,1,test,conv-49_session_8_D8:20;conv-49_session_20_D20:13;conv-49_session_20_D20:15;conv-49_session_21_D21:10;conv-49_session_21_D21:14,conv-49_session_8_D8:20;conv-49_session_20_D20:13;conv-49_session_20_D20:15;conv-49_session_21_D21:10;conv-49_session_21_D21:14,5,5,False,mapped
conv-49_qa_45,2,test,conv-49_session_8_D8:27;conv-49_session_9_D9:8;conv-49_session_9_D9:10,conv-49_session_8_D8:27;conv-49_session_9_D9:8;conv-49_session_9_D9:10,3,3,False,mapped
conv-49_qa_46,3,test,conv-49_unknown_D21:18 D21:22 D11:15 D11:19,conv-49_session_21_D21:18;conv-49_session_21_D21:22;conv-49_session_11_D11:15;conv-49_session_11_D11:19,1,4,True,mapped
conv-49_qa_47,2,test,conv-49_session_8_D8:26;conv-49_session_8_D8:27;conv-49_session_8_D8:28,conv-49_session_8_D8:26;conv-49_session_8_D8:27;conv-49_session_8_D8:28,3,3,False,mapped
conv-49_qa_48,1,test,conv-49_session_8_D8:1;conv-49_session_9_D9:1;conv-49_session_21_D21:9;conv-49_session_22_D22:1,conv-49_session_8_D8:1;conv-49_session_9_D9:1;conv-49_session_21_D21:9;conv-49_session_22_D22:1,4,4,False,mapped
conv-49_qa_49,1,test,conv-49_session_7_D7:1;conv-49_session_7_D7:9;conv-49_session_7_D7:10;conv-49_session_9_D9:2;conv-49_session_11_D11:2;conv-49_session_11_D11:3,conv-49_session_7_D7:1;conv-49_session_7_D7:9;conv-49_session_7_D7:10;conv-49_session_9_D9:2;conv-49_session_11_D11:2;conv-49_session_11_D11:3,6,6,False,mapped
conv-49_qa_50,1,test,conv-49_session_1_D1:14;conv-49_session_1_D1:6;conv-49_session_4_D4:8;conv-49_session_6_D6:1;conv-49_session_8_D8:30;conv-49_session_9_D9:6;conv-49_session_25_D25:8;conv-49_session_25_D25:10,conv-49_session_1_D1:14;conv-49_session_1_D1:6;conv-49_session_4_D4:8;conv-49_session_6_D6:1;conv-49_session_8_D8:30;conv-49_session_9_D9:6;conv-49_session_25_D25:8;conv-49_session_25_D25:10,8,8,False,mapped
conv-49_qa_51,3,test,conv-49_session_4_D4:2;conv-49_session_4_D4:6;conv-49_session_14_D14:1;conv-49_session_14_D14:2,conv-49_session_4_D4:2;conv-49_session_4_D4:6;conv-49_session_14_D14:1;conv-49_session_14_D14:2,4,4,False,mapped
conv-49_qa_52,2,test,conv-49_session_10_D10:12;conv-49_session_10_D10:13;conv-49_session_10_D10:14,conv-49_session_10_D10:12;conv-49_session_10_D10:13;conv-49_session_10_D10:14,3,3,False,mapped
conv-49_qa_53,2,test,conv-49_session_10_D10:12;conv-49_session_10_D10:13;conv-49_session_10_D10:14,conv-49_session_10_D10:12;conv-49_session_10_D10:13;conv-49_session_10_D10:14,3,3,False,mapped
conv-49_qa_54,1,test,conv-49_session_3_D3:1;conv-49_session_9_D9:2;conv-49_session_11_D11:2,conv-49_session_3_D3:1;conv-49_session_9_D9:2;conv-49_session_11_D11:2,3,3,False,mapped
conv-49_qa_55,1,test,conv-49_session_11_D11:6;conv-49_session_14_D14:2,conv-49_session_11_D11:6;conv-49_session_14_D14:2,2,2,False,mapped
conv-49_qa_56,1,test,conv-49_session_11_D11:15;conv-49_session_14_D14:1,conv-49_session_11_D11:15;conv-49_session_14_D14:1,2,2,False,mapped
conv-49_qa_57,3,test,conv-49_session_13_D13:14,conv-49_session_13_D13:14,1,1,False,mapped
conv-49_qa_58,2,test,conv-49_session_12_D12:2,conv-49_session_12_D12:2,1,1,False,mapped
conv-49_qa_59,2,test,conv-49_session_13_D13:10,conv-49_session_13_D13:10,1,1,False,mapped
conv-49_qa_60,2,test,conv-49_session_13_D13:8,conv-49_session_13_D13:8,1,1,False,mapped
conv-49_qa_61,2,test,conv-49_session_13_D13:4,conv-49_session_13_D13:4,1,1,False,mapped
conv-49_qa_62,1,test,conv-49_session_3_D3:1;conv-49_session_14_D14:1;conv-49_session_14_D14:2;conv-49_session_17_D17:2,conv-49_session_3_D3:1;conv-49_session_14_D14:1;conv-49_session_14_D14:2;conv-49_session_17_D17:2,4,4,False,mapped
conv-49_qa_63,2,test,conv-49_session_14_D14:1,conv-49_session_14_D14:1,1,1,False,mapped
conv-49_qa_64,1,test,conv-49_session_2_D2:6;conv-49_session_7_D7:2;conv-49_session_12_D12:1;conv-49_session_14_D14:1,conv-49_session_2_D2:6;conv-49_session_7_D7:2;conv-49_session_12_D12:1;conv-49_session_14_D14:1,4,4,False,mapped
conv-49_qa_65,3,test,conv-49_session_16_D16:16;conv-49_session_16_D16:18;conv-49_session_16_D16:20,conv-49_session_16_D16:16;conv-49_session_16_D16:18;conv-49_session_16_D16:20,3,3,False,mapped
conv-49_qa_66,2,test,conv-49_session_16_D16:10,conv-49_session_16_D16:10,1,1,False,mapped
conv-49_qa_67,2,test,conv-49_session_16_D16:24,conv-49_session_16_D16:24,1,1,False,mapped
conv-49_qa_68,2,test,conv-49_session_18_D18:6,conv-49_session_18_D18:6,1,1,False,mapped
conv-49_qa_69,1,test,conv-49_session_19_D19:1;conv-49_session_21_D21:2,conv-49_session_19_D19:1;conv-49_session_21_D21:2,2,2,False,mapped
conv-49_qa_70,2,test,conv-49_session_5_D5:1;conv-49_session_21_D21:1,conv-49_session_5_D5:1;conv-49_session_21_D21:1,2,2,False,mapped
conv-49_qa_71,3,test,conv-49_session_21_D21:2,conv-49_session_21_D21:2,1,1,False,mapped
conv-49_qa_72,1,test,conv-49_session_20_D20:6;conv-49_session_22_D22:1,conv-49_session_20_D20:6;conv-49_session_22_D22:1,2,2,False,mapped
conv-49_qa_73,2,test,conv-49_session_19_D19:11,conv-49_session_19_D19:11,1,1,False,mapped
conv-49_qa_74,2,test,conv-49_session_20_D20:3,conv-49_session_20_D20:3,1,1,False,mapped
conv-49_qa_75,2,test,conv-49_session_23_D23:1,conv-49_session_23_D23:1,1,1,False,mapped
conv-49_qa_76,2,test,conv-49_session_20_D20:13;conv-49_session_20_D20:15,conv-49_session_20_D20:13;conv-49_session_20_D20:15,2,2,False,mapped
conv-49_qa_77,1,test,conv-49_session_23_D23:15;conv-49_session_23_D23:23;conv-49_session_23_D23:25;conv-49_session_24_D24:9,conv-49_session_23_D23:15;conv-49_session_23_D23:23;conv-49_session_23_D23:25;conv-49_session_24_D24:9,4,4,False,mapped
conv-49_qa_78,1,test,conv-49_session_21_D21:2;conv-49_session_22_D22:4;conv-49_session_22_D22:5;conv-49_session_23_D23:1;conv-49_session_23_D23:5,conv-49_session_21_D21:2;conv-49_session_22_D22:4;conv-49_session_22_D22:5;conv-49_session_23_D23:1;conv-49_session_23_D23:5,5,5,False,mapped
conv-49_qa_79,2,test,conv-49_session_23_D23:23,conv-49_session_23_D23:23,1,1,False,mapped
conv-49_qa_80,2,test,conv-49_session_24_D24:3,conv-49_session_24_D24:3,1,1,False,mapped
conv-49_qa_81,1,test,conv-49_session_1_D1:14;conv-49_session_2_D2:10;conv-49_session_2_D2:11;conv-49_session_2_D2:14;conv-49_session_8_D8:18;conv-49_session_10_D10:8;conv-49_session_11_D11:8;conv-49_session_16_D16:23;conv-49_session_18_D18:7;conv-49_session_24_D24:19;conv-49_session_24_D24:21,conv-49_session_1_D1:14;conv-49_session_2_D2:10;conv-49_session_2_D2:11;conv-49_session_2_D2:14;conv-49_session_8_D8:18;conv-49_session_10_D10:8;conv-49_session_11_D11:8;conv-49_session_16_D16:23;conv-49_session_18_D18:7;conv-49_session_24_D24:19;conv-49_session_24_D24:21,11,11,False,mapped
conv-49_qa_82,1,test,conv-49_session_10_D10:6;conv-49_session_13_D13:2;conv-49_session_13_D13:4;conv-49_session_16_D16:17;conv-49_session_16_D16:23;conv-49_session_18_D18:8,conv-49_session_10_D10:6;conv-49_session_13_D13:2;conv-49_session_13_D13:4;conv-49_session_16_D16:17;conv-49_session_16_D16:23;conv-49_session_18_D18:8,6,6,False,mapped
conv-49_qa_83,4,test,conv-49_session_1_D1:2,conv-49_session_1_D1:2,1,1,False,mapped
conv-49_qa_84,4,test,conv-49_session_1_D1:16,conv-49_session_1_D1:16,1,1,False,mapped
conv-49_qa_85,4,test,conv-49_session_1_D1:14,conv-49_session_1_D1:14,1,1,False,mapped
conv-49_qa_86,4,test,conv-49_session_1_D1:18,conv-49_session_1_D1:18,1,1,False,mapped
conv-49_qa_87,4,test,conv-49_session_2_D2:1,conv-49_session_2_D2:1,1,1,False,mapped
conv-49_qa_88,4,test,conv-49_session_2_D2:3,conv-49_session_2_D2:3,1,1,False,mapped
conv-49_qa_89,4,test,conv-49_session_3_D3:4,conv-49_session_3_D3:4,1,1,False,mapped
conv-49_qa_90,4,test,conv-49_session_3_D3:5,conv-49_session_3_D3:5,1,1,False,mapped
conv-49_qa_91,4,test,conv-49_session_3_D3:6,conv-49_session_3_D3:6,1,1,False,mapped
conv-49_qa_92,4,test,conv-49_session_3_D3:16,conv-49_session_3_D3:16,1,1,False,mapped
conv-49_qa_93,4,test,conv-49_session_4_D4:10,conv-49_session_4_D4:10,1,1,False,mapped
conv-49_qa_94,4,test,conv-49_session_4_D4:8,conv-49_session_4_D4:8,1,1,False,mapped
conv-49_qa_95,4,test,conv-49_session_5_D5:9,conv-49_session_5_D5:9,1,1,False,mapped
conv-49_qa_96,4,test,conv-49_session_5_D5:17,conv-49_session_5_D5:17,1,1,False,mapped
conv-49_qa_97,4,test,conv-49_session_5_D5:17,conv-49_session_5_D5:17,1,1,False,mapped
conv-49_qa_98,4,test,conv-49_session_6_D6:6,conv-49_session_6_D6:6,1,1,False,mapped
conv-49_qa_99,4,test,conv-49_session_6_D6:15,conv-49_session_6_D6:15,1,1,False,mapped
conv-49_qa_100,4,test,conv-49_session_6_D6:13,conv-49_session_6_D6:13,1,1,False,mapped
conv-49_qa_101,4,test,conv-49_session_7_D7:2,conv-49_session_7_D7:2,1,1,False,mapped
conv-49_qa_102,4,test,conv-49_session_7_D7:4,conv-49_session_7_D7:4,1,1,False,mapped
conv-49_qa_103,4,test,conv-49_session_7_D7:7,conv-49_session_7_D7:7,1,1,False,mapped
conv-49_qa_104,4,test,conv-49_session_8_D8:1,conv-49_session_8_D8:1,1,1,False,mapped
conv-49_qa_105,4,test,conv-49_session_8_D8:12,conv-49_session_8_D8:12,1,1,False,mapped
conv-49_qa_106,4,test,conv-49_session_8_D8:14,conv-49_session_8_D8:14,1,1,False,mapped
conv-49_qa_107,4,test,conv-49_session_8_D8:18,conv-49_session_8_D8:18,1,1,False,mapped
conv-49_qa_108,4,test,conv-49_session_8_D8:20,conv-49_session_8_D8:20,1,1,False,mapped
conv-49_qa_109,4,test,conv-49_session_8_D8:26,conv-49_session_8_D8:26,1,1,False,mapped
conv-49_qa_110,4,test,conv-49_session_9_D9:2,conv-49_session_9_D9:2,1,1,False,mapped
conv-49_qa_111,4,test,conv-49_session_9_D9:6,conv-49_session_9_D9:6,1,1,False,mapped
conv-49_qa_112,4,test,conv-49_session_9_D9:5,conv-49_session_9_D9:5,1,1,False,mapped
conv-49_qa_113,4,test,conv-49_session_10_D10:8,conv-49_session_10_D10:8,1,1,False,mapped
conv-49_qa_114,4,test,conv-49_session_10_D10:11,conv-49_session_10_D10:11,1,1,False,mapped
conv-49_qa_115,4,test,conv-49_session_11_D11:6,conv-49_session_11_D11:6,1,1,False,mapped
conv-49_qa_116,4,test,conv-49_session_11_D11:8,conv-49_session_11_D11:8,1,1,False,mapped
conv-49_qa_117,4,test,conv-49_session_11_D11:17,conv-49_session_11_D11:17,1,1,False,mapped
conv-49_qa_118,4,test,conv-49_session_11_D11:15,conv-49_session_11_D11:15,1,1,False,mapped
conv-49_qa_119,4,test,conv-49_session_12_D12:2,conv-49_session_12_D12:2,1,1,False,mapped
conv-49_qa_120,4,test,conv-49_session_12_D12:4,conv-49_session_12_D12:4,1,1,False,mapped
conv-49_qa_121,4,test,conv-49_session_13_D13:14,conv-49_session_13_D13:14,1,1,False,mapped
conv-49_qa_122,4,test,conv-49_session_14_D14:1,conv-49_session_14_D14:1,1,1,False,mapped
conv-49_qa_123,4,test,conv-49_session_14_D14:2,conv-49_session_14_D14:2,1,1,False,mapped
conv-49_qa_124,4,test,conv-49_session_14_D14:8,conv-49_session_14_D14:8,1,1,False,mapped
conv-49_qa_125,4,test,conv-49_session_15_D15:8,conv-49_session_15_D15:8,1,1,False,mapped
conv-49_qa_126,4,test,conv-49_session_16_D16:10,conv-49_session_16_D16:10,1,1,False,mapped
conv-49_qa_127,4,test,conv-49_session_16_D16:10,conv-49_session_16_D16:10,1,1,False,mapped
conv-49_qa_128,4,test,conv-49_session_17_D17:18,conv-49_session_17_D17:18,1,1,False,mapped
conv-49_qa_129,4,test,conv-49_session_18_D18:1,conv-49_session_18_D18:1,1,1,False,mapped
conv-49_qa_130,4,test,conv-49_session_18_D18:5,conv-49_session_18_D18:5,1,1,False,mapped
conv-49_qa_131,4,test,conv-49_session_18_D18:8,conv-49_session_18_D18:8,1,1,False,mapped
conv-49_qa_132,4,test,conv-49_session_18_D18:10,conv-49_session_18_D18:10,1,1,False,mapped
conv-49_qa_133,4,test,conv-49_session_19_D19:1,conv-49_session_19_D19:1,1,1,False,mapped
conv-49_qa_134,4,test,conv-49_session_19_D19:11,conv-49_session_19_D19:11,1,1,False,mapped
conv-49_qa_135,4,test,conv-49_session_19_D19:7,conv-49_session_19_D19:7,1,1,False,mapped
conv-49_qa_136,4,test,conv-49_session_20_D20:9,conv-49_session_20_D20:9,1,1,False,mapped
conv-49_qa_137,4,test,conv-49_session_20_D20:17,conv-49_session_20_D20:17,1,1,False,mapped
conv-49_qa_138,4,test,conv-49_session_21_D21:9,conv-49_session_21_D21:9,1,1,False,mapped
conv-49_qa_139,4,test,conv-49_session_21_D21:21,conv-49_session_21_D21:21,1,1,False,mapped
conv-49_qa_140,4,test,conv-49_session_21_D21:16,conv-49_session_21_D21:16,1,1,False,mapped
conv-49_qa_141,4,test,conv-49_session_21_D21:10,conv-49_session_21_D21:10,1,1,False,mapped
conv-49_qa_142,4,test,conv-49_session_21_D21:16,conv-49_session_21_D21:16,1,1,False,mapped
conv-49_qa_143,4,test,conv-49_session_22_D22:4,conv-49_session_22_D22:4,1,1,False,mapped
conv-49_qa_144,4,test,conv-49_session_22_D22:1,conv-49_session_22_D22:1,1,1,False,mapped
conv-49_qa_145,4,test,conv-49_session_22_D22:12,conv-49_session_22_D22:12,1,1,False,mapped
conv-49_qa_146,4,test,conv-49_session_23_D23:1,conv-49_session_23_D23:1,1,1,False,mapped
conv-49_qa_147,4,test,conv-49_session_23_D23:15,conv-49_session_23_D23:15,1,1,False,mapped
conv-49_qa_148,4,test,conv-49_session_24_D24:9,conv-49_session_24_D24:9,1,1,False,mapped
conv-49_qa_149,4,test,conv-49_session_24_D24:11;conv-49_session_24_D24:14,conv-49_session_24_D24:11;conv-49_session_24_D24:14,2,2,False,mapped
conv-49_qa_150,4,test,conv-49_session_24_D24:17,conv-49_session_24_D24:17,1,1,False,mapped
conv-49_qa_151,4,test,conv-49_session_24_D24:18,conv-49_session_24_D24:18,1,1,False,mapped
conv-49_qa_152,4,test,conv-49_session_24_D24:19,conv-49_session_24_D24:19,1,1,False,mapped
conv-49_qa_153,4,test,conv-49_session_25_D25:8,conv-49_session_25_D25:8,1,1,False,mapped
conv-49_qa_154,4,test,conv-49_session_25_D25:2,conv-49_session_25_D25:2,1,1,False,mapped
conv-49_qa_155,4,test,conv-49_session_25_D25:10,conv-49_session_25_D25:10,1,1,False,mapped
conv-50_qa_0,2,test,conv-50_session_3_D3:1,conv-50_session_3_D3:1,1,1,False,mapped
conv-50_qa_1,1,test,conv-50_session_1_D1:3;conv-50_session_2_D2:1,conv-50_session_1_D1:3;conv-50_session_2_D2:1,2,2,False,mapped
conv-50_qa_2,2,test,conv-50_session_2_D2:10,conv-50_session_2_D2:10,1,1,False,mapped
conv-50_qa_3,1,test,conv-50_session_2_D2:10;conv-50_session_23_D23:9,conv-50_session_2_D2:10;conv-50_session_23_D23:9,2,2,False,mapped
conv-50_qa_4,3,test,conv-50_session_3_D3:9;conv-50_session_3_D3:10,conv-50_session_3_D3:9;conv-50_session_3_D3:10,2,2,False,mapped
conv-50_qa_5,1,test,conv-50_session_4_D4:5;conv-50_session_5_D5:5,conv-50_session_4_D4:5;conv-50_session_5_D5:5,2,2,False,mapped
conv-50_qa_6,1,test,conv-50_session_4_D4:5;conv-50_session_1_D1:2;conv-50_session_3_D3:12;conv-50_session_4_D4:7,conv-50_session_4_D4:5;conv-50_session_1_D1:2;conv-50_session_3_D3:12;conv-50_session_4_D4:7,4,4,False,mapped
conv-50_qa_7,3,test,conv-50_session_4_D4:17,conv-50_session_4_D4:17,1,1,False,mapped
conv-50_qa_8,2,test,conv-50_session_4_D4:1,conv-50_session_4_D4:1,1,1,False,mapped
conv-50_qa_9,2,test,conv-50_session_6_D6:3,conv-50_session_6_D6:3,1,1,False,mapped
conv-50_qa_10,2,test,conv-50_session_6_D6:3,conv-50_session_6_D6:3,1,1,False,mapped
conv-50_qa_11,1,test,conv-50_session_6_D6:1;conv-50_session_9_D9:1,conv-50_session_6_D6:1;conv-50_session_9_D9:1,2,2,False,mapped
conv-50_qa_12,2,test,conv-50_session_6_D6:11;conv-50_session_7_D7:1,conv-50_session_6_D6:11;conv-50_session_7_D7:1,2,2,False,mapped
conv-50_qa_13,3,test,conv-50_session_7_D7:11,conv-50_session_7_D7:11,1,1,False,mapped
conv-50_qa_14,2,test,conv-50_session_8_D8:1,conv-50_session_8_D8:1,1,1,False,mapped
conv-50_qa_15,1,test,conv-50_session_8_D8:4;conv-50_session_1_D1:16,conv-50_session_8_D8:4;conv-50_session_1_D1:16,2,2,False,mapped
conv-50_qa_16,2,test,conv-50_session_8_D8:10,conv-50_session_8_D8:10,1,1,False,mapped
conv-50_qa_17,2,test,conv-50_session_9_D9:1,conv-50_session_9_D9:1,1,1,False,mapped
conv-50_qa_18,1,test,conv-50_session_6_D6:5;conv-50_session_9_D9:1,conv-50_session_6_D6:5;conv-50_session_9_D9:1,2,2,False,mapped
conv-50_qa_19,1,test,conv-50_session_3_D3:1;conv-50_session_12_D12:7;conv-50_session_24_D24:19,conv-50_session_3_D3:1;conv-50_session_12_D12:7;conv-50_session_24_D24:19,3,3,False,mapped
conv-50_qa_20,1,test,conv-50_session_12_D12:2;conv-50_session_12_D12:4;conv-50_session_26_D26:6,conv-50_session_12_D12:2;conv-50_session_12_D12:4;conv-50_session_26_D26:6,3,3,False,mapped
conv-50_qa_21,3,test,conv-50_session_12_D12:11;conv-50_session_27_D27:1,conv-50_session_12_D12:11;conv-50_session_27_D27:1,2,2,False,mapped
conv-50_qa_22,1,test,conv-50_session_12_D12:11;conv-50_session_18_D18:7,conv-50_session_12_D12:11;conv-50_session_18_D18:7,2,2,False,mapped
conv-50_qa_23,1,test,conv-50_session_13_D13:3;conv-50_session_5_D5:5;conv-50_session_4_D4:5;conv-50_session_3_D3:12,conv-50_session_13_D13:3;conv-50_session_5_D5:5;conv-50_session_4_D4:5;conv-50_session_3_D3:12,4,4,False,mapped
conv-50_qa_24,1,test,conv-50_session_13_D13:7;conv-50_session_22_D22:5;conv-50_session_20_D20:1,conv-50_session_13_D13:7;conv-50_session_22_D22:5;conv-50_session_20_D20:1,3,3,False,mapped
conv-50_qa_25,2,test,conv-50_session_15_D15:1,conv-50_session_15_D15:1,1,1,False,mapped
conv-50_qa_26,2,test,conv-50_session_15_D15:12,conv-50_session_15_D15:12,1,1,False,mapped
conv-50_qa_27,2,test,conv-50_session_16_D16:6,conv-50_session_16_D16:6,1,1,False,mapped
conv-50_qa_28,1,test,conv-50_session_5_D5:8;conv-50_session_5_D5:10;conv-50_session_7_D7:5,conv-50_session_5_D5:8;conv-50_session_5_D5:10;conv-50_session_7_D7:5,3,3,False,mapped
conv-50_qa_29,1,test,conv-50_session_5_D5:9;conv-50_session_5_D5:11;conv-50_session_8_D8:8;conv-50_session_27_D27:2,conv-50_session_5_D5:9;conv-50_session_5_D5:11;conv-50_session_8_D8:8;conv-50_session_27_D27:2,4,4,False,mapped
conv-50_qa_30,1,test,conv-50_session_2_D2:10;conv-50_session_28_D28:40;conv-50_session_10_D10:11,conv-50_session_2_D2:10;conv-50_session_28_D28:40;conv-50_session_10_D10:11,3,3,False,mapped
conv-50_qa_31,2,test,conv-50_session_14_D14:1;conv-50_session_17_D17:1,conv-50_session_14_D14:1;conv-50_session_17_D17:1,2,2,False,mapped
conv-50_qa_32,1,test,conv-50_session_17_D17:1;conv-50_session_14_D14:1,conv-50_session_17_D17:1;conv-50_session_14_D14:1,2,2,False,mapped
conv-50_qa_33,1,test,conv-50_session_17_D17:1;conv-50_session_14_D14:1,conv-50_session_17_D17:1;conv-50_session_14_D14:1,2,2,False,mapped
conv-50_qa_34,2,test,conv-50_session_17_D17:1,conv-50_session_17_D17:1,1,1,False,mapped
conv-50_qa_35,2,test,conv-50_session_17_D17:6,conv-50_session_17_D17:6,1,1,False,mapped
conv-50_qa_36,2,test,conv-50_session_18_D18:1,conv-50_session_18_D18:1,1,1,False,mapped
conv-50_qa_37,3,test,conv-50_session_18_D18:7;conv-50_session_16_D16:2;conv-50_session_7_D7:1,conv-50_session_18_D18:7;conv-50_session_16_D16:2;conv-50_session_7_D7:1,3,3,False,mapped
conv-50_qa_38,2,test,conv-50_session_19_D19:1,conv-50_session_19_D19:1,1,1,False,mapped
conv-50_qa_39,3,test,,,0,0,False,evidence_empty
conv-50_qa_40,1,test,conv-50_session_20_D20:8;conv-50_session_20_D20:6,conv-50_session_20_D20:8;conv-50_session_20_D20:6,2,2,False,mapped
conv-50_qa_41,1,test,conv-50_session_12_D12:2;conv-50_session_20_D20:6,conv-50_session_12_D12:2;conv-50_session_20_D20:6,2,2,False,mapped
conv-50_qa_42,3,test,,,0,0,False,evidence_empty
conv-50_qa_43,2,test,conv-50_session_21_D21:1,conv-50_session_21_D21:1,1,1,False,mapped
conv-50_qa_44,2,test,conv-50_session_21_D21:1,conv-50_session_21_D21:1,1,1,False,mapped
conv-50_qa_45,1,test,conv-50_session_21_D21:3;conv-50_session_21_D21:4,conv-50_session_21_D21:3;conv-50_session_21_D21:4,2,2,False,mapped
conv-50_qa_46,1,test,conv-50_session_21_D21:4;conv-50_session_22_D22:7;conv-50_session_19_D19:7,conv-50_session_21_D21:4;conv-50_session_22_D22:7;conv-50_session_19_D19:7,3,3,False,mapped
conv-50_qa_47,1,test,conv-50_session_3_D3:12;conv-50_session_22_D22:1,conv-50_session_3_D3:12;conv-50_session_22_D22:1,2,2,False,mapped
conv-50_qa_48,2,test,conv-50_session_22_D22:1,conv-50_session_22_D22:1,1,1,False,mapped
