qa_id,conv,n_dense,n_bm25,legacy_top10,current_top10,same_set,same_order,legacy_gold_rank,current_gold_rank,same_gold_rank,legacy_hit1,current_hit1
conv-43_qa_29,conv-43,10,10,conv-43_session_9_D9:4;conv-43_session_6_D6:13;conv-43_session_27_D27:13;conv-43_session_11_D11:5;conv-43_session_27_D27:7;conv-43_session_27_D27:14;conv-43_session_16_D16:10;conv-43_session_1_D1:4;conv-43_session_19_D19:7;conv-43_session_23_D23:7,conv-43_session_9_D9:4;conv-43_session_6_D6:13;conv-43_session_27_D27:13;conv-43_session_11_D11:5;conv-43_session_27_D27:7;conv-43_session_27_D27:14;conv-43_session_16_D16:10;conv-43_session_1_D1:4;conv-43_session_19_D19:7;conv-43_session_23_D23:7,1,1,1,1,1,1,1
conv-43_qa_3,conv-43,10,10,conv-43_session_19_D19:16;conv-43_session_19_D19:18;conv-43_session_14_D14:21;conv-43_session_19_D19:17;conv-43_session_19_D19:15;conv-43_session_22_D22:10;conv-43_session_17_D17:2;conv-43_session_28_D28:17;conv-43_session_28_D28:16;conv-43_session_4_D4:1,conv-43_session_19_D19:16;conv-43_session_19_D19:18;conv-43_session_14_D14:21;conv-43_session_19_D19:17;conv-43_session_19_D19:15;conv-43_session_22_D22:10;conv-43_session_17_D17:2;conv-43_session_28_D28:17;conv-43_session_28_D28:16;conv-43_session_4_D4:1,1,1,99,99,1,0,0
conv-43_qa_30,conv-43,10,10,conv-43_session_3_D3:19;conv-43_session_11_D11:8;conv-43_session_1_D1:17;conv-43_session_28_D28:6;conv-43_session_25_D25:1;conv-43_session_6_D6:3;conv-43_session_29_D29:1;conv-43_session_9_D9:10;conv-43_session_15_D15:33;conv-43_session_27_D27:36,conv-43_session_3_D3:19;conv-43_session_11_D11:8;conv-43_session_1_D1:17;conv-43_session_28_D28:6;conv-43_session_25_D25:1;conv-43_session_6_D6:3;conv-43_session_29_D29:1;conv-43_session_9_D9:10;conv-43_session_15_D15:33;conv-43_session_27_D27:36,1,1,1,1,1,1,1
conv-43_qa_31,conv-43,10,10,conv-43_session_10_D10:10;conv-43_session_28_D28:2;conv-43_session_10_D10:9;conv-43_session_11_D11:8;conv-43_session_11_D11:7;conv-43_session_4_D4:2;conv-43_session_14_D14:1;conv-43_session_29_D29:3;conv-43_session_29_D29:11;conv-43_session_29_D29:2,conv-43_session_10_D10:10;conv-43_session_28_D28:2;conv-43_session_10_D10:9;conv-43_session_11_D11:8;conv-43_session_11_D11:7;conv-43_session_4_D4:2;conv-43_session_14_D14:1;conv-43_session_29_D29:3;conv-43_session_29_D29:11;conv-43_session_29_D29:2,1,1,3,3,1,0,0
conv-43_qa_32,conv-43,10,10,conv-43_session_29_D29:11;conv-43_session_10_D10:10;conv-43_session_9_D9:9;conv-43_session_10_D10:9;conv-43_session_11_D11:8;conv-43_session_11_D11:6;conv-43_session_29_D29:3;conv-43_session_26_D26:36;conv-43_session_28_D28:9;conv-43_session_7_D7:5,conv-43_session_29_D29:11;conv-43_session_10_D10:10;conv-43_session_9_D9:9;conv-43_session_10_D10:9;conv-43_session_11_D11:8;conv-43_session_11_D11:6;conv-43_session_29_D29:3;conv-43_session_26_D26:36;conv-43_session_28_D28:9;conv-43_session_7_D7:5,1,1,4,4,1,0,0
conv-43_qa_33,conv-43,10,10,conv-43_session_11_D11:7;conv-43_session_7_D7:1;conv-43_session_11_D11:9;conv-43_session_1_D1:4;conv-43_session_27_D27:39;conv-43_session_1_D1:5;conv-43_session_20_D20:31;conv-43_session_14_D14:3;conv-43_session_18_D18:1;conv-43_session_1_D1:3,conv-43_session_11_D11:7;conv-43_session_7_D7:1;conv-43_session_11_D11:9;conv-43_session_1_D1:4;conv-43_session_27_D27:39;conv-43_session_1_D1:5;conv-43_session_20_D20:31;conv-43_session_14_D14:3;conv-43_session_18_D18:1;conv-43_session_1_D1:3,1,1,1,1,1,1,1
conv-43_qa_34,conv-43,10,10,conv-43_session_11_D11:13;conv-43_session_11_D11:14;conv-43_session_11_D11:17;conv-43_session_6_D6:14;conv-43_session_6_D6:15;conv-43_session_27_D27:14;conv-43_session_14_D14:9;conv-43_session_23_D23:7;conv-43_session_21_D21:8;conv-43_session_25_D25:1,conv-43_session_11_D11:13;conv-43_session_11_D11:14;conv-43_session_11_D11:17;conv-43_session_6_D6:14;conv-43_session_6_D6:15;conv-43_session_27_D27:14;conv-43_session_14_D14:9;conv-43_session_23_D23:7;conv-43_session_21_D21:8;conv-43_session_25_D25:1,1,1,99,99,1,0,0
conv-43_qa_35,conv-43,10,10,conv-43_session_12_D12:16;conv-43_session_15_D15:28;conv-43_session_28_D28:6;conv-43_session_1_D1:19;conv-43_session_20_D20:31;conv-43_session_10_D10:8;conv-43_session_8_D8:35;conv-43_session_20_D20:38;conv-43_session_28_D28:19;conv-43_session_25_D25:6,conv-43_session_12_D12:16;conv-43_session_15_D15:28;conv-43_session_28_D28:6;conv-43_session_1_D1:19;conv-43_session_20_D20:31;conv-43_session_10_D10:8;conv-43_session_8_D8:35;conv-43_session_20_D20:38;conv-43_session_28_D28:19;conv-43_session_25_D25:6,1,1,99,99,1,0,0
conv-43_qa_36,conv-43,10,10,conv-43_session_12_D12:19;conv-43_session_16_D16:8;conv-43_session_27_D27:25;conv-43_session_23_D23:7;conv-43_session_16_D16:10;conv-43_session_21_D21:5;conv-43_session_11_D11:5;conv-43_session_16_D16:7;conv-43_session_3_D3:1;conv-43_session_11_D11:14,conv-43_session_12_D12:19;conv-43_session_16_D16:8;conv-43_session_27_D27:25;conv-43_session_23_D23:7;conv-43_session_16_D16:10;conv-43_session_21_D21:5;conv-43_session_11_D11:5;conv-43_session_16_D16:7;conv-43_session_3_D3:1;conv-43_session_11_D11:14,1,1,99,99,1,0,0
conv-43_qa_37,conv-43,10,10,conv-43_session_13_D13:1;conv-43_session_22_D22:2;conv-43_session_27_D27:19;conv-43_session_1_D1:14;conv-43_session_3_D3:2;conv-43_session_10_D10:11;conv-43_session_1_D1:16;conv-43_session_26_D26:27;conv-43_session_7_D7:6;conv-43_session_22_D22:1,conv-43_session_13_D13:1;conv-43_session_22_D22:2;conv-43_session_27_D27:19;conv-43_session_1_D1:14;conv-43_session_3_D3:2;conv-43_session_10_D10:11;conv-43_session_1_D1:16;conv-43_session_26_D26:27;conv-43_session_7_D7:6;conv-43_session_22_D22:1,1,1,1,1,1,1,1
conv-43_qa_38,conv-43,10,10,conv-43_session_29_D29:11;conv-43_session_29_D29:9;conv-43_session_28_D28:6;conv-43_session_27_D27:2;conv-43_session_9_D9:2;conv-43_session_26_D26:12;conv-43_session_27_D27:3;conv-43_session_11_D11:1;conv-43_session_29_D29:3;conv-43_session_17_D17:1,conv-43_session_29_D29:11;conv-43_session_29_D29:9;conv-43_session_28_D28:6;conv-43_session_27_D27:2;conv-43_session_9_D9:2;conv-43_session_26_D26:12;conv-43_session_27_D27:3;conv-43_session_11_D11:1;conv-43_session_29_D29:3;conv-43_session_17_D17:1,1,1,99,99,1,0,0
conv-43_qa_39,conv-43,10,10,conv-43_session_14_D14:16;conv-43_session_20_D20:37;conv-43_session_20_D20:35;conv-43_session_20_D20:40;conv-43_session_4_D4:2;conv-43_session_26_D26:8;conv-43_session_20_D20:33;conv-43_session_20_D20:36;conv-43_session_17_D17:4;conv-43_session_21_D21:4,conv-43_session_14_D14:16;conv-43_session_20_D20:37;conv-43_session_20_D20:35;conv-43_session_20_D20:40;conv-43_session_4_D4:2;conv-43_session_26_D26:8;conv-43_session_20_D20:33;conv-43_session_20_D20:36;conv-43_session_17_D17:4;conv-43_session_21_D21:4,1,1,1,1,1,1,1
conv-43_qa_4,conv-43,10,10,conv-43_session_19_D19:18;conv-43_session_26_D26:8;conv-43_session_22_D22:14;conv-43_session_11_D11:25;conv-43_session_28_D28:17;conv-43_session_19_D19:19;conv-43_session_4_D4:5;conv-43_session_12_D12:18;conv-43_session_19_D19:15;conv-43_session_22_D22:15,conv-43_session_19_D19:18;conv-43_session_26_D26:8;conv-43_session_22_D22:14;conv-43_session_11_D11:25;conv-43_session_28_D28:17;conv-43_session_19_D19:19;conv-43_session_4_D4:5;conv-43_session_12_D12:18;conv-43_session_19_D19:15;conv-43_session_22_D22:15,1,1,99,99,1,0,0
conv-43_qa_40,conv-43,10,10,conv-43_session_11_D11:1;conv-43_session_14_D14:16;conv-43_session_17_D17:1;conv-43_session_27_D27:2;conv-43_session_1_D1:1;conv-43_session_9_D9:9;conv-43_session_17_D17:4;conv-43_session_28_D28:2;conv-43_session_23_D23:1;conv-43_session_29_D29:3,conv-43_session_11_D11:1;conv-43_session_14_D14:16;conv-43_session_17_D17:1;conv-43_session_27_D27:2;conv-43_session_1_D1:1;conv-43_session_9_D9:9;conv-43_session_17_D17:4;conv-43_session_28_D28:2;conv-43_session_23_D23:1;conv-43_session_29_D29:3,1,1,2,2,1,0,0
conv-43_qa_41,conv-43,10,10,conv-43_session_4_D4:2;conv-43_session_4_D4:5;conv-43_session_23_D23:1;conv-43_session_27_D27:35;conv-43_session_15_D15:34;conv-43_session_4_D4:3;conv-43_session_15_D15:13;conv-43_session_20_D20:23;conv-43_session_4_D4:1;conv-43_session_6_D6:6,conv-43_session_4_D4:2;conv-43_session_4_D4:5;conv-43_session_23_D23:1;conv-43_session_27_D27:35;conv-43_session_15_D15:34;conv-43_session_4_D4:3;conv-43_session_15_D15:13;conv-43_session_20_D20:23;conv-43_session_4_D4:1;conv-43_session_6_D6:6,1,1,99,99,1,0,0
conv-43_qa_42,conv-43,10,10,conv-43_session_15_D15:33;conv-43_session_25_D25:1;conv-43_session_15_D15:32;conv-43_session_29_D29:1;conv-43_session_26_D26:5;conv-43_session_1_D1:17;conv-43_session_24_D24:3;conv-43_session_10_D10:8;conv-43_session_11_D11:2;conv-43_session_15_D15:13,conv-43_session_15_D15:33;conv-43_session_25_D25:1;conv-43_session_15_D15:32;conv-43_session_29_D29:1;conv-43_session_26_D26:5;conv-43_session_1_D1:17;conv-43_session_24_D24:3;conv-43_session_10_D10:8;conv-43_session_11_D11:2;conv-43_session_15_D15:13,1,1,3,3,1,0,0
conv-43_qa_43,conv-43,10,10,conv-43_session_12_D12:23;conv-43_session_12_D12:20;conv-43_session_16_D16:9;conv-43_session_16_D16:12;conv-43_session_24_D24:3;conv-43_session_12_D12:21;conv-43_session_20_D20:31;conv-43_session_16_D16:10;conv-43_session_16_D16:8;conv-43_session_11_D11:5,conv-43_session_12_D12:23;conv-43_session_12_D12:20;conv-43_session_16_D16:9;conv-43_session_16_D16:12;conv-43_session_24_D24:3;conv-43_session_12_D12:21;conv-43_session_20_D20:31;conv-43_session_16_D16:10;conv-43_session_16_D16:8;conv-43_session_11_D11:5,1,1,2,2,1,0,0
conv-43_qa_44,conv-43,10,10,conv-43_session_16_D16:14;conv-43_session_17_D17:3;conv-43_session_11_D11:7;conv-43_session_15_D15:13;conv-43_session_26_D26:2;conv-43_session_27_D27:2;conv-43_session_10_D10:1;conv-43_session_28_D28:6;conv-43_session_23_D23:2;conv-43_session_27_D27:4,conv-43_session_16_D16:14;conv-43_session_17_D17:3;conv-43_session_11_D11:7;conv-43_session_15_D15:13;conv-43_session_26_D26:2;conv-43_session_27_D27:2;conv-43_session_10_D10:1;conv-43_session_28_D28:6;conv-43_session_23_D23:2;conv-43_session_27_D27:4,1,1,1,1,1,1,1
conv-43_qa_45,conv-43,10,10,conv-43_session_29_D29:11;conv-43_session_18_D18:2;conv-43_session_29_D29:3;conv-43_session_12_D12:2;conv-43_session_27_D27:3;conv-43_session_26_D26:1;conv-43_session_27_D27:2;conv-43_session_25_D25:2;conv-43_session_28_D28:1;conv-43_session_21_D21:1,conv-43_session_29_D29:11;conv-43_session_18_D18:2;conv-43_session_29_D29:3;conv-43_session_12_D12:2;conv-43_session_27_D27:3;conv-43_session_26_D26:1;conv-43_session_27_D27:2;conv-43_session_25_D25:2;conv-43_session_28_D28:1;conv-43_session_21_D21:1,1,1,99,99,1,0,0
conv-43_qa_46,conv-43,10,10,conv-43_session_18_D18:2;conv-43_session_29_D29:11;conv-43_session_12_D12:2;conv-43_session_28_D28:9;conv-43_session_26_D26:1;conv-43_session_29_D29:3;conv-43_session_25_D25:2;conv-43_session_28_D28:1;conv-43_session_3_D3:1;conv-43_session_6_D6:1,conv-43_session_18_D18:2;conv-43_session_29_D29:11;conv-43_session_12_D12:2;conv-43_session_28_D28:9;conv-43_session_26_D26:1;conv-43_session_29_D29:3;conv-43_session_25_D25:2;conv-43_session_28_D28:1;conv-43_session_3_D3:1;conv-43_session_6_D6:1,1,1,99,99,1,0,0
conv-43_qa_47,conv-43,10,10,conv-43_session_12_D12:4;conv-43_session_8_D8:31;conv-43_session_15_D15:13;conv-43_session_12_D12:8;conv-43_session_26_D26:2;conv-43_session_10_D10:1;conv-43_session_12_D12:2;conv-43_session_12_D12:6;conv-43_session_23_D23:2;conv-43_session_12_D12:3,conv-43_session_12_D12:4;conv-43_session_8_D8:31;conv-43_session_15_D15:13;conv-43_session_12_D12:8;conv-43_session_26_D26:2;conv-43_session_10_D10:1;conv-43_session_12_D12:2;conv-43_session_12_D12:6;conv-43_session_23_D23:2;conv-43_session_12_D12:3,1,1,7,7,1,0,0
conv-43_qa_48,conv-43,10,10,conv-43_session_19_D19:1;conv-43_session_24_D24:10;conv-43_session_15_D15:13;conv-43_session_19_D19:6;conv-43_session_18_D18:2;conv-43_session_26_D26:2;conv-43_session_18_D18:13;conv-43_session_8_D8:1;conv-43_session_10_D10:1;conv-43_session_1_D1:5,conv-43_session_19_D19:1;conv-43_session_24_D24:10;conv-43_session_15_D15:13;conv-43_session_19_D19:6;conv-43_session_18_D18:2;conv-43_session_26_D26:2;conv-43_session_18_D18:13;conv-43_session_8_D8:1;conv-43_session_10_D10:1;conv-43_session_1_D1:5,1,1,5,5,1,0,0
conv-43_qa_49,conv-43,10,10,conv-43_session_24_D24:10;conv-43_session_19_D19:6;conv-43_session_15_D15:17;conv-43_session_15_D15:11;conv-43_session_24_D24:12;conv-43_session_12_D12:3;conv-43_session_18_D18:2;conv-43_session_19_D19:10;conv-43_session_25_D25:1;conv-43_session_15_D15:33,conv-43_session_24_D24:10;conv-43_session_19_D19:6;conv-43_session_15_D15:17;conv-43_session_15_D15:11;conv-43_session_24_D24:12;conv-43_session_12_D12:3;conv-43_session_18_D18:2;conv-43_session_19_D19:10;conv-43_session_25_D25:1;conv-43_session_15_D15:33,1,1,2,2,1,0,0
conv-43_qa_5,conv-43,10,10,conv-43_session_9_D9:6;conv-43_session_29_D29:11;conv-43_session_9_D9:9;conv-43_session_26_D26:36;conv-43_session_11_D11:7;conv-43_session_9_D9:7;conv-43_session_9_D9:10;conv-43_session_9_D9:8;conv-43_session_20_D20:19;conv-43_session_23_D23:1,conv-43_session_9_D9:6;conv-43_session_29_D29:11;conv-43_session_9_D9:9;conv-43_session_26_D26:36;conv-43_session_11_D11:7;conv-43_session_9_D9:7;conv-43_session_9_D9:10;conv-43_session_9_D9:8;conv-43_session_20_D20:19;conv-43_session_23_D23:1,1,1,99,99,1,0,0
conv-43_qa_50,conv-43,10,10,conv-43_session_22_D22:10;conv-43_session_19_D19:6;conv-43_session_14_D14:22;conv-43_session_5_D5:12;conv-43_session_14_D14:21;conv-43_session_19_D19:1;conv-43_session_19_D19:17;conv-43_session_4_D4:10;conv-43_session_19_D19:16;conv-43_session_2_D2:7,conv-43_session_22_D22:10;conv-43_session_19_D19:6;conv-43_session_14_D14:22;conv-43_session_5_D5:12;conv-43_session_14_D14:21;conv-43_session_19_D19:1;conv-43_session_19_D19:17;conv-43_session_4_D4:10;conv-43_session_19_D19:16;conv-43_session_2_D2:7,1,1,99,99,1,0,0
conv-43_qa_51,conv-43,10,10,conv-43_session_20_D20:4;conv-43_session_20_D20:8;conv-43_session_20_D20:2;conv-43_session_20_D20:3;conv-43_session_20_D20:5;conv-43_session_20_D20:10;conv-43_session_8_D8:10;conv-43_session_20_D20:6;conv-43_session_20_D20:7;conv-43_session_28_D28:10,conv-43_session_20_D20:4;conv-43_session_20_D20:8;conv-43_session_20_D20:2;conv-43_session_20_D20:3;conv-43_session_20_D20:5;conv-43_session_20_D20:10;conv-43_session_8_D8:10;conv-43_session_20_D20:6;conv-43_session_20_D20:7;conv-43_session_28_D28:10,1,1,3,3,1,0,0
conv-43_qa_52,conv-43,10,10,conv-43_session_8_D8:8;conv-43_session_8_D8:5;conv-43_session_8_D8:7;conv-43_session_11_D11:17;conv-43_session_8_D8:10;conv-43_session_25_D25:13;conv-43_session_27_D27:14;conv-43_session_20_D20:31;conv-43_session_21_D21:8;conv-43_session_23_D23:9,conv-43_session_8_D8:8;conv-43_session_8_D8:5;conv-43_session_8_D8:7;conv-43_session_11_D11:17;conv-43_session_8_D8:10;conv-43_session_25_D25:13;conv-43_session_27_D27:14;conv-43_session_20_D20:31;conv-43_session_21_D21:8;conv-43_session_23_D23:9,1,1,2,2,1,0,0
conv-43_qa_53,conv-43,10,10,conv-43_session_8_D8:8;conv-43_session_11_D11:17;conv-43_session_8_D8:5;conv-43_session_24_D24:12;conv-43_session_19_D19:5;conv-43_session_23_D23:9;conv-43_session_6_D6:22;conv-43_session_1_D1:9;conv-43_session_25_D25:1;conv-43_session_13_D13:19,conv-43_session_8_D8:8;conv-43_session_11_D11:17;conv-43_session_8_D8:5;conv-43_session_24_D24:12;conv-43_session_19_D19:5;conv-43_session_23_D23:9;conv-43_session_6_D6:22;conv-43_session_1_D1:9;conv-43_session_25_D25:1;conv-43_session_13_D13:19,1,1,3,3,1,0,0
conv-43_qa_54,conv-43,10,10,conv-43_session_20_D20:40;conv-43_session_20_D20:36;conv-43_session_10_D10:1;conv-43_session_26_D26:9;conv-43_session_14_D14:16;conv-43_session_15_D15:13;conv-43_session_28_D28:6;conv-43_session_1_D1:17;conv-43_session_20_D20:37;conv-43_session_26_D26:2,conv-43_session_20_D20:40;conv-43_session_20_D20:36;conv-43_session_10_D10:1;conv-43_session_26_D26:9;conv-43_session_14_D14:16;conv-43_session_15_D15:13;conv-43_session_28_D28:6;conv-43_session_1_D1:17;conv-43_session_20_D20:37;conv-43_session_26_D26:2,1,1,1,1,1,1,1
conv-43_qa_55,conv-43,10,10,conv-43_session_21_D21:3;conv-43_session_21_D21:4;conv-43_session_15_D15:13;conv-43_session_6_D6:13;conv-43_session_12_D12:24;conv-43_session_26_D26:2;conv-43_session_10_D10:1;conv-43_session_21_D21:12;conv-43_session_23_D23:2;conv-43_session_9_D9:4,conv-43_session_21_D21:3;conv-43_session_21_D21:4;conv-43_session_15_D15:13;conv-43_session_6_D6:13;conv-43_session_12_D12:24;conv-43_session_26_D26:2;conv-43_session_10_D10:1;conv-43_session_21_D21:12;conv-43_session_23_D23:2;conv-43_session_9_D9:4,1,1,2,2,1,0,0
conv-43_qa_56,conv-43,10,10,conv-43_session_21_D21:12;conv-43_session_21_D21:3;conv-43_session_21_D21:11;conv-43_session_2_D2:15;conv-43_session_4_D4:2;conv-43_session_21_D21:9;conv-43_session_21_D21:13;conv-43_session_28_D28:11;conv-43_session_3_D3:26;conv-43_session_12_D12:25,conv-43_session_21_D21:12;conv-43_session_21_D21:3;conv-43_session_21_D21:11;conv-43_session_2_D2:15;conv-43_session_4_D4:2;conv-43_session_21_D21:9;conv-43_session_21_D21:13;conv-43_session_28_D28:11;conv-43_session_3_D3:26;conv-43_session_12_D12:25,1,1,7,7,1,0,0
conv-43_qa_57,conv-43,10,10,conv-43_session_1_D1:5;conv-43_session_21_D21:11;conv-43_session_20_D20:31;conv-43_session_21_D21:9;conv-43_session_12_D12:23;conv-43_session_15_D15:27;conv-43_session_14_D14:10;conv-43_session_21_D21:3;conv-43_session_20_D20:42;conv-43_session_21_D21:10,conv-43_session_1_D1:5;conv-43_session_21_D21:11;conv-43_session_20_D20:31;conv-43_session_21_D21:9;conv-43_session_12_D12:23;conv-43_session_15_D15:27;conv-43_session_14_D14:10;conv-43_session_21_D21:3;conv-43_session_20_D20:42;conv-43_session_21_D21:10,1,1,2,2,1,0,0
conv-43_qa_58,conv-43,10,10,conv-43_session_22_D22:2;conv-43_session_4_D4:8;conv-43_session_26_D26:27;conv-43_session_22_D22:1;conv-43_session_26_D26:15;conv-43_session_10_D10:11;conv-43_session_1_D1:2;conv-43_session_27_D27:19;conv-43_session_13_D13:1;conv-43_session_8_D8:32,conv-43_session_22_D22:2;conv-43_session_4_D4:8;conv-43_session_26_D26:27;conv-43_session_22_D22:1;conv-43_session_26_D26:15;conv-43_session_10_D10:11;conv-43_session_1_D1:2;conv-43_session_27_D27:19;conv-43_session_13_D13:1;conv-43_session_8_D8:32,1,1,1,1,1,1,1
conv-43_qa_59,conv-43,10,10,conv-43_session_21_D21:4;conv-43_session_23_D23:3;conv-43_session_15_D15:13;conv-43_session_15_D15:18;conv-43_session_11_D11:17;conv-43_session_26_D26:2;conv-43_session_11_D11:14;conv-43_session_21_D21:8;conv-43_session_10_D10:1;conv-43_session_3_D3:1,conv-43_session_21_D21:4;conv-43_session_23_D23:3;conv-43_session_15_D15:13;conv-43_session_15_D15:18;conv-43_session_11_D11:17;conv-43_session_26_D26:2;conv-43_session_11_D11:14;conv-43_session_21_D21:8;conv-43_session_10_D10:1;conv-43_session_3_D3:1,1,1,10,10,1,0,0
conv-43_qa_6,conv-43,10,10,conv-43_session_3_D3:1;conv-43_session_24_D24:3;conv-43_session_23_D23:3;conv-43_session_28_D28:11;conv-43_session_3_D3:3;conv-43_session_16_D16:10;conv-43_session_5_D5:3;conv-43_session_23_D23:7;conv-43_session_3_D3:19;conv-43_session_16_D16:6,conv-43_session_3_D3:1;conv-43_session_24_D24:3;conv-43_session_23_D23:3;conv-43_session_28_D28:11;conv-43_session_3_D3:3;conv-43_session_16_D16:10;conv-43_session_5_D5:3;conv-43_session_23_D23:7;conv-43_session_3_D3:19;conv-43_session_16_D16:6,1,1,1,1,1,1,1
conv-43_qa_60,conv-43,10,10,conv-43_session_21_D21:4;conv-43_session_23_D23:3;conv-43_session_13_D13:19;conv-43_session_3_D3:1;conv-43_session_15_D15:13;conv-43_session_3_D3:3;conv-43_session_16_D16:8;conv-43_session_26_D26:2;conv-43_session_11_D11:14;conv-43_session_16_D16:10,conv-43_session_21_D21:4;conv-43_session_23_D23:3;conv-43_session_13_D13:19;conv-43_session_3_D3:1;conv-43_session_15_D15:13;conv-43_session_3_D3:3;conv-43_session_16_D16:8;conv-43_session_26_D26:2;conv-43_session_11_D11:14;conv-43_session_16_D16:10,1,1,99,99,1,0,0
conv-43_qa_61,conv-43,10,10,conv-43_session_11_D11:25;conv-43_session_22_D22:16;conv-43_session_19_D19:17;conv-43_session_19_D19:19;conv-43_session_6_D6:7;conv-43_session_19_D19:16;conv-43_session_22_D22:14;conv-43_session_19_D19:18;conv-43_session_5_D5:17;conv-43_session_15_D15:8,conv-43_session_11_D11:25;conv-43_session_22_D22:16;conv-43_session_19_D19:17;conv-43_session_19_D19:19;conv-43_session_6_D6:7;conv-43_session_19_D19:16;conv-43_session_22_D22:14;conv-43_session_19_D19:18;conv-43_session_5_D5:17;conv-43_session_15_D15:8,1,1,6,6,1,0,0
conv-43_qa_62,conv-43,10,10,conv-43_session_26_D26:3;conv-43_session_6_D6:17;conv-43_session_12_D12:16;conv-43_session_3_D3:6;conv-43_session_20_D20:31;conv-43_session_26_D26:5;conv-43_session_6_D6:10;conv-43_session_6_D6:7;conv-43_session_26_D26:35;conv-43_session_7_D7:2,conv-43_session_26_D26:3;conv-43_session_6_D6:17;conv-43_session_12_D12:16;conv-43_session_3_D3:6;conv-43_session_20_D20:31;conv-43_session_26_D26:5;conv-43_session_6_D6:10;conv-43_session_6_D6:7;conv-43_session_26_D26:35;conv-43_session_7_D7:2,1,1,99,99,1,0,0
conv-43_qa_63,conv-43,10,10,conv-43_session_26_D26:23;conv-43_session_6_D6:17;conv-43_session_15_D15:13;conv-43_session_6_D6:13;conv-43_session_26_D26:2;conv-43_session_23_D23:9;conv-43_session_26_D26:24;conv-43_session_10_D10:1;conv-43_session_6_D6:15;conv-43_session_23_D23:2,conv-43_session_26_D26:23;conv-43_session_6_D6:17;conv-43_session_15_D15:13;conv-43_session_6_D6:13;conv-43_session_26_D26:2;conv-43_session_23_D23:9;conv-43_session_26_D26:24;conv-43_session_10_D10:1;conv-43_session_6_D6:15;conv-43_session_23_D23:2,1,1,1,1,1,1,1
