variant,query_id,category,category_label,gold_count,MRR@10,Hit@1,Hit@5,Hit@10,Recall@10,nDCG@10
RawER,conv-49_qa_56,1,Multi-Hop,2,0.5,0.0,1.0,1.0,0.5,0.38685280723454163
RawER,conv-49_qa_57,3,Open-Domain,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_58,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_59,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_60,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_61,2,Temporal,1,0.2,0.0,1.0,1.0,1.0,0.38685280723454163
RawER,conv-49_qa_62,1,Multi-Hop,4,0.5,0.0,1.0,1.0,0.75,0.5805485932475565
RawER,conv-49_qa_63,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_64,1,Multi-Hop,4,0.5,0.0,1.0,1.0,0.5,0.44149241373678083
RawER,conv-49_qa_65,3,Open-Domain,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.7039180890341347
RawER,conv-49_qa_66,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_67,2,Temporal,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-49_qa_68,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_69,1,Multi-Hop,2,0.5,0.0,1.0,1.0,0.5,0.38685280723454163
RawER,conv-49_qa_70,2,Temporal,2,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_71,3,Open-Domain,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_72,1,Multi-Hop,2,0.1111111111111111,0.0,0.0,1.0,0.5,0.18457569677956817
RawER,conv-49_qa_73,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_74,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_75,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_76,2,Temporal,2,0.5,0.0,1.0,1.0,0.5,0.38685280723454163
RawER,conv-49_qa_77,1,Multi-Hop,4,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_78,1,Multi-Hop,5,1.0,1.0,1.0,1.0,0.8,0.8687949224876582
RawER,conv-49_qa_79,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_80,2,Temporal,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-49_qa_81,1,Multi-Hop,11,1.0,1.0,1.0,1.0,0.36363636363636365,0.5077181160122074
RawER,conv-49_qa_82,1,Multi-Hop,6,1.0,1.0,1.0,1.0,0.5,0.5112590391895955
RawER,conv-49_qa_83,4,Single-Hop,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-49_qa_84,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_85,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_86,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_87,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_88,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-49_qa_89,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-49_qa_90,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_91,4,Single-Hop,1,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222
RawER,conv-49_qa_92,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_93,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-49_qa_94,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_95,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_96,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_97,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_98,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_99,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_100,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_101,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_102,4,Single-Hop,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-49_qa_103,4,Single-Hop,1,0.2,0.0,1.0,1.0,1.0,0.38685280723454163
RawER,conv-49_qa_104,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_105,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-49_qa_106,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_107,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_108,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_109,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_110,4,Single-Hop,1,0.14285714285714285,0.0,0.0,1.0,1.0,0.3333333333333333
RawER,conv-49_qa_111,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-49_qa_112,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_113,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_114,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_115,4,Single-Hop,1,0.1111111111111111,0.0,0.0,1.0,1.0,0.3010299956639812
RawER,conv-49_qa_116,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-49_qa_117,4,Single-Hop,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-49_qa_118,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_119,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-49_qa_120,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_121,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-49_qa_122,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_123,4,Single-Hop,1,0.1111111111111111,0.0,0.0,1.0,1.0,0.3010299956639812
RawER,conv-49_qa_124,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_125,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_126,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-49_qa_127,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_128,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_129,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_130,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_131,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-49_qa_132,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_133,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_134,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_135,4,Single-Hop,1,0.2,0.0,1.0,1.0,1.0,0.38685280723454163
RawER,conv-49_qa_136,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_137,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_138,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_139,4,Single-Hop,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-49_qa_140,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_141,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_142,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-49_qa_143,4,Single-Hop,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-49_qa_144,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_145,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-49_qa_146,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_147,4,Single-Hop,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-49_qa_148,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-49_qa_149,4,Single-Hop,2,0.3333333333333333,0.0,1.0,1.0,1.0,0.5437713091520254
RawER,conv-49_qa_150,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_151,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_152,4,Single-Hop,1,0.1111111111111111,0.0,0.0,1.0,1.0,0.3010299956639812
RawER,conv-49_qa_153,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_154,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-49_qa_155,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_0,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_1,1,Multi-Hop,2,1.0,1.0,1.0,1.0,1.0,0.9197207891481876
RawER,conv-50_qa_2,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_3,1,Multi-Hop,2,1.0,1.0,1.0,1.0,0.5,0.6131471927654584
RawER,conv-50_qa_4,3,Open-Domain,2,0.2,0.0,1.0,1.0,0.5,0.23719771276929622
RawER,conv-50_qa_5,1,Multi-Hop,2,0.125,0.0,0.0,1.0,0.5,0.19342640361727081
RawER,conv-50_qa_6,1,Multi-Hop,4,0.3333333333333333,0.0,1.0,1.0,0.25,0.19519002499605084
RawER,conv-50_qa_7,3,Open-Domain,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-50_qa_8,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_9,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_10,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_11,1,Multi-Hop,2,0.14285714285714285,0.0,0.0,1.0,0.5,0.20438239758848611
RawER,conv-50_qa_12,2,Temporal,2,0.3333333333333333,0.0,1.0,1.0,1.0,0.5109559939712153
RawER,conv-50_qa_13,3,Open-Domain,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_14,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_15,1,Multi-Hop,2,1.0,1.0,1.0,1.0,1.0,0.8503449055347546
RawER,conv-50_qa_16,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_17,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_18,1,Multi-Hop,2,0.3333333333333333,0.0,1.0,1.0,1.0,0.5706417189553201
RawER,conv-50_qa_19,1,Multi-Hop,3,0.125,0.0,0.0,1.0,0.3333333333333333,0.1480409554829326
RawER,conv-50_qa_20,1,Multi-Hop,3,0.125,0.0,0.0,1.0,0.3333333333333333,0.1480409554829326
RawER,conv-50_qa_21,3,Open-Domain,2,1.0,1.0,1.0,1.0,0.5,0.6131471927654584
RawER,conv-50_qa_22,1,Multi-Hop,2,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_23,1,Multi-Hop,4,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_24,1,Multi-Hop,3,1.0,1.0,1.0,1.0,0.3333333333333333,0.46927872602275644
RawER,conv-50_qa_25,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_26,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_27,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_28,1,Multi-Hop,3,0.16666666666666666,0.0,0.0,1.0,0.3333333333333333,0.16716045496620227
RawER,conv-50_qa_29,1,Multi-Hop,4,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_30,1,Multi-Hop,3,1.0,1.0,1.0,1.0,0.3333333333333333,0.46927872602275644
RawER,conv-50_qa_31,2,Temporal,2,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_32,1,Multi-Hop,2,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_33,1,Multi-Hop,2,1.0,1.0,1.0,1.0,0.5,0.6131471927654584
RawER,conv-50_qa_34,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_35,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_36,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_37,3,Open-Domain,3,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_38,2,Temporal,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-50_qa_40,1,Multi-Hop,2,0.5,0.0,1.0,1.0,0.5,0.38685280723454163
RawER,conv-50_qa_41,1,Multi-Hop,2,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_43,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_44,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_45,1,Multi-Hop,2,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_46,1,Multi-Hop,3,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_47,1,Multi-Hop,2,0.5,0.0,1.0,1.0,1.0,0.6509209298071326
RawER,conv-50_qa_48,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_49,1,Multi-Hop,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.7653606369886217
RawER,conv-50_qa_50,2,Temporal,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-50_qa_51,2,Temporal,2,0.25,0.0,1.0,1.0,1.0,0.448643819352159
RawER,conv-50_qa_52,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_53,1,Multi-Hop,2,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_54,1,Multi-Hop,2,0.5,0.0,1.0,1.0,1.0,0.5802792108518124
RawER,conv-50_qa_55,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_56,1,Multi-Hop,2,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_57,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_58,1,Multi-Hop,4,0.16666666666666666,0.0,0.0,1.0,0.25,0.13905617951077562
RawER,conv-50_qa_59,1,Multi-Hop,2,1.0,1.0,1.0,1.0,1.0,0.8772153153380493
RawER,conv-50_qa_60,1,Multi-Hop,3,1.0,1.0,1.0,1.0,0.3333333333333333,0.46927872602275644
RawER,conv-50_qa_61,2,Temporal,3,1.0,1.0,1.0,1.0,1.0,0.9325210919548239
RawER,conv-50_qa_62,2,Temporal,2,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_63,1,Multi-Hop,4,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_64,1,Multi-Hop,4,1.0,1.0,1.0,1.0,0.75,0.6525874238732422
RawER,conv-50_qa_65,2,Temporal,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-50_qa_66,1,Multi-Hop,4,0.2,0.0,1.0,1.0,0.25,0.15101961822780524
RawER,conv-50_qa_67,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_68,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_69,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_70,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_71,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_72,4,Single-Hop,1,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222
RawER,conv-50_qa_73,4,Single-Hop,1,0.1111111111111111,0.0,0.0,1.0,1.0,0.3010299956639812
RawER,conv-50_qa_74,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_75,4,Single-Hop,1,0.2,0.0,1.0,1.0,1.0,0.38685280723454163
RawER,conv-50_qa_76,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_77,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_78,4,Single-Hop,1,0.2,0.0,1.0,1.0,1.0,0.38685280723454163
RawER,conv-50_qa_79,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_80,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_81,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_82,4,Single-Hop,1,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222
RawER,conv-50_qa_83,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_84,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_85,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-50_qa_86,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_87,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_88,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_89,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_90,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_91,4,Single-Hop,1,0.14285714285714285,0.0,0.0,1.0,1.0,0.3333333333333333
RawER,conv-50_qa_92,4,Single-Hop,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-50_qa_93,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_94,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-50_qa_95,4,Single-Hop,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-50_qa_96,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-50_qa_97,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-50_qa_98,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_99,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_100,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_101,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_102,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-50_qa_103,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_104,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_105,4,Single-Hop,1,0.2,0.0,1.0,1.0,1.0,0.38685280723454163
RawER,conv-50_qa_106,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_107,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_108,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_109,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-50_qa_110,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_111,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-50_qa_112,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_113,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-50_qa_114,4,Single-Hop,2,1.0,1.0,1.0,1.0,1.0,0.8315546295836225
RawER,conv-50_qa_115,4,Single-Hop,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-50_qa_116,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-50_qa_117,4,Single-Hop,1,0.1111111111111111,0.0,0.0,1.0,1.0,0.3010299956639812
RawER,conv-50_qa_118,4,Single-Hop,1,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222
RawER,conv-50_qa_119,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_120,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_121,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_122,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_123,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-50_qa_124,4,Single-Hop,1,0.16666666666666666,0.0,0.0,1.0,1.0,0.3562071871080222
RawER,conv-50_qa_125,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_126,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_127,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-50_qa_128,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-50_qa_129,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_130,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-50_qa_131,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_132,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-50_qa_133,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-50_qa_134,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_135,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_136,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_137,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-50_qa_138,4,Single-Hop,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-50_qa_139,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-50_qa_140,4,Single-Hop,1,0.2,0.0,1.0,1.0,1.0,0.38685280723454163
RawER,conv-50_qa_141,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_142,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_143,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-50_qa_144,4,Single-Hop,1,0.3333333333333333,0.0,1.0,1.0,1.0,0.5
RawER,conv-50_qa_145,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_146,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_147,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_148,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_149,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-50_qa_150,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_151,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_152,4,Single-Hop,1,0.25,0.0,1.0,1.0,1.0,0.43067655807339306
RawER,conv-50_qa_153,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_154,4,Single-Hop,1,0.5,0.0,1.0,1.0,1.0,0.6309297535714575
RawER,conv-50_qa_155,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawER,conv-50_qa_156,4,Single-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawER,conv-50_qa_157,4,Single-Hop,1,1.0,1.0,1.0,1.0,1.0,1.0
RawRK,conv-26_qa_0,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawRK,conv-26_qa_1,2,Temporal,1,0.0,0.0,0.0,0.0,0.0,0.0
RawRK,conv-26_qa_2,3,Open-Domain,2,1.0,1.0,1.0,1.0,1.0,0.8315546295836225
RawRK,conv-26_qa_3,1,Multi-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawRK,conv-26_qa_4,1,Multi-Hop,1,0.0,0.0,0.0,0.0,0.0,0.0
RawRK,conv-26_qa_5,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawRK,conv-26_qa_6,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawRK,conv-26_qa_7,1,Multi-Hop,2,0.25,0.0,1.0,1.0,0.5,0.2640681225725909
RawRK,conv-26_qa_8,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawRK,conv-26_qa_9,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawRK,conv-26_qa_10,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawRK,conv-26_qa_11,1,Multi-Hop,2,0.3333333333333333,0.0,1.0,1.0,0.5,0.3065735963827292
RawRK,conv-26_qa_12,2,Temporal,1,1.0,1.0,1.0,1.0,1.0,1.0
RawRK,conv-26_qa_13,1,Multi-Hop,2,0.16666666666666666,0.0,0.0,1.0,0.5,0.21840743681816419
