qa_id,category,cell,scope_id,gold_memory_id,projection_ok,candidate_count,candidate_parity,commit_ms,rawerk_ms,sparse_index_ms,dense_index_ms,backend_fetch_ms,fusion_ms,time_to_top10_ms,fresh_hit_at_10,gold_rank,top10_ids
conv-43_qa_54,2,neo4j-materialized,conv-43,conv-43_session_20_D20:40,1,680,1,24.9575,71.1917,99.0537,108.2366,47.9907,1.3424,157.5697,1,1,"[""conv-43_session_20_D20:40"", ""conv-43_session_20_D20:36"", ""conv-43_session_26_D26:9"", ""conv-43_session_28_D28:6"", ""conv-43_session_1_D1:17"", ""conv-43_session_11_D11:7"", ""conv-43_session_20_D20:37"", ""conv-43_session_27_D27:36"", ""conv-43_session_17_D17:5"", ""conv-43_session_25_D25:8""]"
conv-43_qa_55,2,cassandra-base,conv-43,conv-43_session_1_D1:3,1,680,1,27.23,70.8766,98.9765,109.5432,13.2137,3.3251,126.082,1,8,"[""conv-43_session_21_D21:4"", ""conv-43_session_21_D21:3"", ""conv-43_session_6_D6:13"", ""conv-43_session_12_D12:24"", ""conv-43_session_3_D3:27"", ""conv-43_session_21_D21:12"", ""conv-43_session_9_D9:4"", ""conv-43_session_1_D1:3"", ""conv-43_session_26_D26:1"", ""conv-43_session_1_D1:7""]"
conv-43_qa_55,2,cassandra-materialized,conv-43,conv-43_session_1_D1:3,1,680,1,26.8369,49.8523,98.8218,108.21,12.9034,5.6994,126.8128,1,8,"[""conv-43_session_21_D21:4"", ""conv-43_session_21_D21:3"", ""conv-43_session_6_D6:13"", ""conv-43_session_12_D12:24"", ""conv-43_session_3_D3:27"", ""conv-43_session_21_D21:12"", ""conv-43_session_9_D9:4"", ""conv-43_session_1_D1:3"", ""conv-43_session_26_D26:1"", ""conv-43_session_1_D1:7""]"
conv-43_qa_55,2,neo4j-native,conv-43,conv-43_session_1_D1:3,1,680,1,20.7622,29.3752,97.2346,108.2325,52.6739,1.6769,162.5833,1,8,"[""conv-43_session_21_D21:4"", ""conv-43_session_21_D21:3"", ""conv-43_session_6_D6:13"", ""conv-43_session_12_D12:24"", ""conv-43_session_3_D3:27"", ""conv-43_session_21_D21:12"", ""conv-43_session_9_D9:4"", ""conv-43_session_1_D1:3"", ""conv-43_session_26_D26:1"", ""conv-43_session_1_D1:7""]"
conv-43_qa_55,2,neo4j-materialized,conv-43,conv-43_session_1_D1:3,1,680,1,4.0497,5.1264,86.8675,106.7061,47.669,2.2087,156.5838,1,8,"[""conv-43_session_21_D21:4"", ""conv-43_session_21_D21:3"", ""conv-43_session_6_D6:13"", ""conv-43_session_12_D12:24"", ""conv-43_session_3_D3:27"", ""conv-43_session_21_D21:12"", ""conv-43_session_9_D9:4"", ""conv-43_session_1_D1:3"", ""conv-43_session_26_D26:1"", ""conv-43_session_1_D1:7""]"
conv-43_qa_56,2,cassandra-base,conv-43,conv-43_session_21_D21:13,1,680,1,2.3857,72.7622,102.3352,111.9255,8.7155,2.1511,122.7921,1,8,"[""conv-43_session_21_D21:12"", ""conv-43_session_21_D21:11"", ""conv-43_session_21_D21:3"", ""conv-43_session_21_D21:9"", ""conv-43_session_26_D26:1"", ""conv-43_session_2_D2:15"", ""conv-43_session_4_D4:2"", ""conv-43_session_21_D21:13"", ""conv-43_session_6_D6:13"", ""conv-43_session_3_D3:27""]"
conv-43_qa_56,2,cassandra-materialized,conv-43,conv-43_session_21_D21:13,1,680,1,3.7897,31.2967,103.4631,113.7872,12.3528,2.4539,128.5939,1,8,"[""conv-43_session_21_D21:12"", ""conv-43_session_21_D21:11"", ""conv-43_session_21_D21:3"", ""conv-43_session_21_D21:9"", ""conv-43_session_26_D26:1"", ""conv-43_session_2_D2:15"", ""conv-43_session_4_D4:2"", ""conv-43_session_21_D21:13"", ""conv-43_session_6_D6:13"", ""conv-43_session_3_D3:27""]"
conv-43_qa_56,2,neo4j-native,conv-43,conv-43_session_21_D21:13,1,680,1,4.386,44.851,100.7886,110.9827,49.5387,1.4621,161.9835,1,8,"[""conv-43_session_21_D21:12"", ""conv-43_session_21_D21:11"", ""conv-43_session_21_D21:3"", ""conv-43_session_21_D21:9"", ""conv-43_session_26_D26:1"", ""conv-43_session_2_D2:15"", ""conv-43_session_4_D4:2"", ""conv-43_session_21_D21:13"", ""conv-43_session_6_D6:13"", ""conv-43_session_3_D3:27""]"
conv-43_qa_56,2,neo4j-materialized,conv-43,conv-43_session_21_D21:13,1,680,1,4.9116,6.0327,100.0754,111.5749,44.8642,1.7807,158.2198,1,8,"[""conv-43_session_21_D21:12"", ""conv-43_session_21_D21:11"", ""conv-43_session_21_D21:3"", ""conv-43_session_21_D21:9"", ""conv-43_session_26_D26:1"", ""conv-43_session_2_D2:15"", ""conv-43_session_4_D4:2"", ""conv-43_session_21_D21:13"", ""conv-43_session_6_D6:13"", ""conv-43_session_3_D3:27""]"
conv-43_qa_57,1,cassandra-base,conv-43,conv-43_session_8_D8:12,1,680,1,39.4528,74.9214,102.1844,122.4811,9.938,2.4451,134.8642,1,7,"[""conv-43_session_21_D21:11"", ""conv-43_session_8_D8:14"", ""conv-43_session_21_D21:9"", ""conv-43_session_15_D15:27"", ""conv-43_session_21_D21:3"", ""conv-43_session_12_D12:25"", ""conv-43_session_8_D8:12"", ""conv-43_session_8_D8:13"", ""conv-43_session_21_D21:10"", ""conv-43_session_20_D20:31""]"
conv-43_qa_57,1,cassandra-materialized,conv-43,conv-43_session_8_D8:12,1,680,1,37.6981,51.8508,100.0329,118.7921,11.2397,4.4914,134.5232,1,7,"[""conv-43_session_21_D21:11"", ""conv-43_session_8_D8:14"", ""conv-43_session_21_D21:9"", ""conv-43_session_15_D15:27"", ""conv-43_session_21_D21:3"", ""conv-43_session_12_D12:25"", ""conv-43_session_8_D8:12"", ""conv-43_session_8_D8:13"", ""conv-43_session_21_D21:10"", ""conv-43_session_20_D20:31""]"
conv-43_qa_57,1,neo4j-native,conv-43,conv-43_session_8_D8:12,1,680,1,4.9862,19.3594,49.3882,68.0636,86.1752,2.5774,156.8162,1,7,"[""conv-43_session_21_D21:11"", ""conv-43_session_8_D8:14"", ""conv-43_session_21_D21:9"", ""conv-43_session_15_D15:27"", ""conv-43_session_21_D21:3"", ""conv-43_session_12_D12:25"", ""conv-43_session_8_D8:12"", ""conv-43_session_8_D8:13"", ""conv-43_session_21_D21:10"", ""conv-43_session_20_D20:31""]"
conv-43_qa_57,1,neo4j-materialized,conv-43,conv-43_session_8_D8:12,1,680,1,3.9938,4.9407,48.2896,65.7197,86.5319,2.413,154.6646,1,7,"[""conv-43_session_21_D21:11"", ""conv-43_session_8_D8:14"", ""conv-43_session_21_D21:9"", ""conv-43_session_15_D15:27"", ""conv-43_session_21_D21:3"", ""conv-43_session_12_D12:25"", ""conv-43_session_8_D8:12"", ""conv-43_session_8_D8:13"", ""conv-43_session_21_D21:10"", ""conv-43_session_20_D20:31""]"
conv-43_qa_58,2,cassandra-base,conv-43,conv-43_session_4_D4:8,1,680,1,2.3646,45.9927,101.2867,112.7177,12.2488,3.4082,128.3747,1,2,"[""conv-43_session_22_D22:2"", ""conv-43_session_4_D4:8"", ""conv-43_session_22_D22:1"", ""conv-43_session_13_D13:1"", ""conv-43_session_26_D26:27"", ""conv-43_session_1_D1:2"", ""conv-43_session_26_D26:15"", ""conv-43_session_10_D10:11"", ""conv-43_session_5_D5:1"", ""conv-43_session_1_D1:16""]"
conv-43_qa_58,2,cassandra-materialized,conv-43,conv-43_session_4_D4:8,1,680,1,2.9092,29.8535,102.0773,113.5541,11.5972,4.8394,129.9907,1,2,"[""conv-43_session_22_D22:2"", ""conv-43_session_4_D4:8"", ""conv-43_session_22_D22:1"", ""conv-43_session_13_D13:1"", ""conv-43_session_26_D26:27"", ""conv-43_session_1_D1:2"", ""conv-43_session_26_D26:15"", ""conv-43_session_10_D10:11"", ""conv-43_session_5_D5:1"", ""conv-43_session_1_D1:16""]"
conv-43_qa_58,2,neo4j-native,conv-43,conv-43_session_4_D4:8,1,680,1,19.7594,66.2341,101.8602,113.201,52.0339,1.4655,166.7004,1,2,"[""conv-43_session_22_D22:2"", ""conv-43_session_4_D4:8"", ""conv-43_session_22_D22:1"", ""conv-43_session_13_D13:1"", ""conv-43_session_26_D26:27"", ""conv-43_session_1_D1:2"", ""conv-43_session_26_D26:15"", ""conv-43_session_10_D10:11"", ""conv-43_session_5_D5:1"", ""conv-43_session_1_D1:16""]"
conv-43_qa_58,2,neo4j-materialized,conv-43,conv-43_session_4_D4:8,1,680,1,5.4155,6.5159,100.8176,115.3975,48.2892,1.8972,165.5839,1,2,"[""conv-43_session_22_D22:2"", ""conv-43_session_4_D4:8"", ""conv-43_session_22_D22:1"", ""conv-43_session_13_D13:1"", ""conv-43_session_26_D26:27"", ""conv-43_session_1_D1:2"", ""conv-43_session_26_D26:15"", ""conv-43_session_10_D10:11"", ""conv-43_session_5_D5:1"", ""conv-43_session_1_D1:16""]"
conv-43_qa_59,1,cassandra-base,conv-43,conv-43_session_3_D3:1,1,680,1,2.98,20.3909,99.8072,112.5244,10.4329,4.5204,127.4777,1,6,"[""conv-43_session_21_D21:4"", ""conv-43_session_23_D23:3"", ""conv-43_session_15_D15:18"", ""conv-43_session_11_D11:17"", ""conv-43_session_21_D21:8"", ""conv-43_session_3_D3:1"", ""conv-43_session_12_D12:24"", ""conv-43_session_26_D26:37"", ""conv-43_session_13_D13:4"", ""conv-43_session_21_D21:6""]"
conv-43_qa_59,1,cassandra-materialized,conv-43,conv-43_session_3_D3:1,1,680,1,1.7643,3.6952,99.1004,110.1725,10.9015,3.6839,124.7579,1,6,"[""conv-43_session_21_D21:4"", ""conv-43_session_23_D23:3"", ""conv-43_session_15_D15:18"", ""conv-43_session_11_D11:17"", ""conv-43_session_21_D21:8"", ""conv-43_session_3_D3:1"", ""conv-43_session_12_D12:24"", ""conv-43_session_26_D26:37"", ""conv-43_session_13_D13:4"", ""conv-43_session_21_D21:6""]"
conv-43_qa_59,1,neo4j-native,conv-43,conv-43_session_3_D3:1,1,680,1,19.5503,74.8854,101.3917,111.1002,45.2431,2.1858,158.5291,1,6,"[""conv-43_session_21_D21:4"", ""conv-43_session_23_D23:3"", ""conv-43_session_15_D15:18"", ""conv-43_session_11_D11:17"", ""conv-43_session_21_D21:8"", ""conv-43_session_3_D3:1"", ""conv-43_session_12_D12:24"", ""conv-43_session_26_D26:37"", ""conv-43_session_13_D13:4"", ""conv-43_session_21_D21:6""]"
conv-43_qa_59,1,neo4j-materialized,conv-43,conv-43_session_3_D3:1,1,680,1,4.6554,41.2885,101.8034,112.7788,51.1719,1.8354,165.7861,1,6,"[""conv-43_session_21_D21:4"", ""conv-43_session_23_D23:3"", ""conv-43_session_15_D15:18"", ""conv-43_session_11_D11:17"", ""conv-43_session_21_D21:8"", ""conv-43_session_3_D3:1"", ""conv-43_session_12_D12:24"", ""conv-43_session_26_D26:37"", ""conv-43_session_13_D13:4"", ""conv-43_session_21_D21:6""]"
conv-43_qa_60,2,cassandra-base,conv-43,conv-43_session_23_D23:2,1,680,1,41.2235,73.2291,98.0863,108.6594,10.9165,5.2777,,0,,"[""conv-43_session_23_D23:3"", ""conv-43_session_21_D21:4"", ""conv-43_session_3_D3:1"", ""conv-43_session_3_D3:3"", ""conv-43_session_16_D16:8"", ""conv-43_session_23_D23:7"", ""conv-43_session_16_D16:10"", ""conv-43_session_15_D15:18"", ""conv-43_session_1_D1:9"", ""conv-43_session_9_D9:4""]"
conv-43_qa_60,2,cassandra-materialized,conv-43,conv-43_session_23_D23:2,1,680,1,22.2443,49.7369,98.8337,108.6238,9.7741,3.8241,,0,,"[""conv-43_session_23_D23:3"", ""conv-43_session_21_D21:4"", ""conv-43_session_3_D3:1"", ""conv-43_session_3_D3:3"", ""conv-43_session_16_D16:8"", ""conv-43_session_23_D23:7"", ""conv-43_session_16_D16:10"", ""conv-43_session_15_D15:18"", ""conv-43_session_1_D1:9"", ""conv-43_session_9_D9:4""]"
conv-43_qa_60,2,neo4j-native,conv-43,conv-43_session_23_D23:2,1,680,1,2.3422,22.5166,97.6012,108.5956,45.4764,2.2828,,0,,"[""conv-43_session_23_D23:3"", ""conv-43_session_21_D21:4"", ""conv-43_session_3_D3:1"", ""conv-43_session_3_D3:3"", ""conv-43_session_16_D16:8"", ""conv-43_session_23_D23:7"", ""conv-43_session_16_D16:10"", ""conv-43_session_15_D15:18"", ""conv-43_session_1_D1:9"", ""conv-43_session_9_D9:4""]"
conv-43_qa_60,2,neo4j-materialized,conv-43,conv-43_session_23_D23:2,1,680,1,3.2597,4.4302,98.131,108.8089,51.3549,1.4059,,0,,"[""conv-43_session_23_D23:3"", ""conv-43_session_21_D21:4"", ""conv-43_session_3_D3:1"", ""conv-43_session_3_D3:3"", ""conv-43_session_16_D16:8"", ""conv-43_session_23_D23:7"", ""conv-43_session_16_D16:10"", ""conv-43_session_15_D15:18"", ""conv-43_session_1_D1:9"", ""conv-43_session_9_D9:4""]"
conv-43_qa_61,1,cassandra-base,conv-43,conv-43_session_4_D4:10,1,680,1,22.0368,64.6438,90.2502,99.4212,7.4116,3.2568,,0,,"[""conv-43_session_22_D22:16"", ""conv-43_session_6_D6:7"", ""conv-43_session_19_D19:16"", ""conv-43_session_22_D22:12"", ""conv-43_session_11_D11:25"", ""conv-43_session_19_D19:19"", ""conv-43_session_22_D22:14"", ""conv-43_session_19_D19:18"", ""conv-43_session_27_D27:18"", ""conv-43_session_15_D15:8""]"
conv-43_qa_61,1,cassandra-materialized,conv-43,conv-43_session_4_D4:10,1,680,1,23.5491,40.3877,91.6461,101.8349,6.9191,4.2144,,0,,"[""conv-43_session_22_D22:16"", ""conv-43_session_6_D6:7"", ""conv-43_session_19_D19:16"", ""conv-43_session_22_D22:12"", ""conv-43_session_11_D11:25"", ""conv-43_session_19_D19:19"", ""conv-43_session_22_D22:14"", ""conv-43_session_19_D19:18"", ""conv-43_session_27_D27:18"", ""conv-43_session_15_D15:8""]"
conv-43_qa_61,1,neo4j-native,conv-43,conv-43_session_4_D4:10,1,680,1,17.9388,25.5554,90.2232,100.9821,45.669,1.5689,,0,,"[""conv-43_session_22_D22:16"", ""conv-43_session_6_D6:7"", ""conv-43_session_19_D19:16"", ""conv-43_session_22_D22:12"", ""conv-43_session_11_D11:25"", ""conv-43_session_19_D19:19"", ""conv-43_session_22_D22:14"", ""conv-43_session_19_D19:18"", ""conv-43_session_27_D27:18"", ""conv-43_session_15_D15:8""]"
conv-43_qa_61,1,neo4j-materialized,conv-43,conv-43_session_4_D4:10,1,680,1,2.4618,3.4581,88.3907,99.51,49.9765,1.7123,,0,,"[""conv-43_session_22_D22:16"", ""conv-43_session_6_D6:7"", ""conv-43_session_19_D19:16"", ""conv-43_session_22_D22:12"", ""conv-43_session_11_D11:25"", ""conv-43_session_19_D19:19"", ""conv-43_session_22_D22:14"", ""conv-43_session_19_D19:18"", ""conv-43_session_27_D27:18"", ""conv-43_session_15_D15:8""]"
conv-43_qa_62,1,cassandra-base,conv-43,conv-43_session_14_D14:3,1,680,1,5.0359,67.4484,99.6475,108.7871,6.8575,3.3745,,0,,"[""conv-43_session_26_D26:3"", ""conv-43_session_6_D6:17"", ""conv-43_session_12_D12:16"", ""conv-43_session_26_D26:5"", ""conv-43_session_6_D6:7"", ""conv-43_session_26_D26:35"", ""conv-43_session_27_D27:36"", ""conv-43_session_26_D26:19"", ""conv-43_session_1_D1:17"", ""conv-43_session_19_D19:16""]"
conv-43_qa_62,1,cassandra-materialized,conv-43,conv-43_session_14_D14:3,1,680,1,3.7668,5.8355,97.7745,108.0459,7.5198,4.2275,,0,,"[""conv-43_session_26_D26:3"", ""conv-43_session_6_D6:17"", ""conv-43_session_12_D12:16"", ""conv-43_session_26_D26:5"", ""conv-43_session_6_D6:7"", ""conv-43_session_26_D26:35"", ""conv-43_session_27_D27:36"", ""conv-43_session_26_D26:19"", ""conv-43_session_1_D1:17"", ""conv-43_session_19_D19:16""]"
conv-43_qa_62,1,neo4j-native,conv-43,conv-43_session_14_D14:3,1,680,1,5.8166,49.2103,97.4546,107.3106,48.2998,1.8749,,0,,"[""conv-43_session_26_D26:3"", ""conv-43_session_6_D6:17"", ""conv-43_session_12_D12:16"", ""conv-43_session_26_D26:5"", ""conv-43_session_6_D6:7"", ""conv-43_session_26_D26:35"", ""conv-43_session_27_D27:36"", ""conv-43_session_26_D26:19"", ""conv-43_session_1_D1:17"", ""conv-43_session_19_D19:16""]"
conv-43_qa_62,1,neo4j-materialized,conv-43,conv-43_session_14_D14:3,1,680,1,6.6978,21.666,100.1127,109.0916,52.498,1.3609,,0,,"[""conv-43_session_26_D26:3"", ""conv-43_session_6_D6:17"", ""conv-43_session_12_D12:16"", ""conv-43_session_26_D26:5"", ""conv-43_session_6_D6:7"", ""conv-43_session_26_D26:35"", ""conv-43_session_27_D27:36"", ""conv-43_session_26_D26:19"", ""conv-43_session_1_D1:17"", ""conv-43_session_19_D19:16""]"
conv-43_qa_63,2,cassandra-base,conv-43,conv-43_session_26_D26:23,1,680,1,3.2913,32.2298,97.4887,106.1772,7.6805,4.5391,118.3968,1,1,"[""conv-43_session_26_D26:23"", ""conv-43_session_6_D6:17"", ""conv-43_session_6_D6:13"", ""conv-43_session_6_D6:15"", ""conv-43_session_27_D27:14"", ""conv-43_session_23_D23:9"", ""conv-43_session_16_D16:10"", ""conv-43_session_7_D7:3"", ""conv-43_session_28_D28:14"", ""conv-43_session_11_D11:5""]"
conv-43_qa_63,2,cassandra-materialized,conv-43,conv-43_session_26_D26:23,1,680,1,2.406,4.1017,96.036,105.6183,8.901,5.0241,119.5434,1,1,"[""conv-43_session_26_D26:23"", ""conv-43_session_6_D6:17"", ""conv-43_session_6_D6:13"", ""conv-43_session_6_D6:15"", ""conv-43_session_27_D27:14"", ""conv-43_session_23_D23:9"", ""conv-43_session_16_D16:10"", ""conv-43_session_7_D7:3"", ""conv-43_session_28_D28:14"", ""conv-43_session_11_D11:5""]"
conv-43_qa_63,2,neo4j-native,conv-43,conv-43_session_26_D26:23,1,680,1,19.6068,47.5007,96.0466,107.0103,44.5286,2.0634,153.6023,1,1,"[""conv-43_session_26_D26:23"", ""conv-43_session_6_D6:17"", ""conv-43_session_6_D6:13"", ""conv-43_session_6_D6:15"", ""conv-43_session_27_D27:14"", ""conv-43_session_23_D23:9"", ""conv-43_session_16_D16:10"", ""conv-43_session_7_D7:3"", ""conv-43_session_28_D28:14"", ""conv-43_session_11_D11:5""]"
conv-43_qa_63,2,neo4j-materialized,conv-43,conv-43_session_26_D26:23,1,680,1,22.2141,65.2634,96.4159,105.5264,49.9149,1.4504,156.8917,1,1,"[""conv-43_session_26_D26:23"", ""conv-43_session_6_D6:17"", ""conv-43_session_6_D6:13"", ""conv-43_session_6_D6:15"", ""conv-43_session_27_D27:14"", ""conv-43_session_23_D23:9"", ""conv-43_session_16_D16:10"", ""conv-43_session_7_D7:3"", ""conv-43_session_28_D28:14"", ""conv-43_session_11_D11:5""]"
conv-43_qa_64,2,cassandra-base,conv-43,conv-43_session_27_D27:2,1,680,1,24.5843,76.4749,101.0953,110.7703,6.1061,1.9336,118.81,1,3,"[""conv-43_session_27_D27:4"", ""conv-43_session_27_D27:3"", ""conv-43_session_27_D27:2"", ""conv-43_session_11_D11:7"", ""conv-43_session_3_D3:25"", ""conv-43_session_3_D3:1"", ""conv-43_session_28_D28:1"", ""conv-43_session_1_D1:17"", ""conv-43_session_16_D16:14"", ""conv-43_session_28_D28:6""]"
conv-43_qa_64,2,cassandra-materialized,conv-43,conv-43_session_27_D27:2,1,680,1,18.6308,41.1243,96.8837,109.9405,9.6428,2.3365,121.9198,1,3,"[""conv-43_session_27_D27:4"", ""conv-43_session_27_D27:3"", ""conv-43_session_27_D27:2"", ""conv-43_session_11_D11:7"", ""conv-43_session_3_D3:25"", ""conv-43_session_3_D3:1"", ""conv-43_session_28_D28:1"", ""conv-43_session_1_D1:17"", ""conv-43_session_16_D16:14"", ""conv-43_session_28_D28:6""]"
conv-43_qa_64,2,neo4j-native,conv-43,conv-43_session_27_D27:2,1,680,1,3.3379,24.6851,99.0934,110.2287,50.3442,1.9611,162.534,1,3,"[""conv-43_session_27_D27:4"", ""conv-43_session_27_D27:3"", ""conv-43_session_27_D27:2"", ""conv-43_session_11_D11:7"", ""conv-43_session_3_D3:25"", ""conv-43_session_3_D3:1"", ""conv-43_session_28_D28:1"", ""conv-43_session_1_D1:17"", ""conv-43_session_16_D16:14"", ""conv-43_session_28_D28:6""]"
conv-43_qa_64,2,neo4j-materialized,conv-43,conv-43_session_27_D27:2,1,680,1,4.349,5.7325,76.5202,110.5794,47.6386,1.7095,159.9275,1,3,"[""conv-43_session_27_D27:4"", ""conv-43_session_27_D27:3"", ""conv-43_session_27_D27:2"", ""conv-43_session_11_D11:7"", ""conv-43_session_3_D3:25"", ""conv-43_session_3_D3:1"", ""conv-43_session_28_D28:1"", ""conv-43_session_1_D1:17"", ""conv-43_session_16_D16:14"", ""conv-43_session_28_D28:6""]"
conv-43_qa_65,1,cassandra-base,conv-43,conv-43_session_8_D8:16,1,680,1,20.4355,67.8113,96.6654,104.38,15.0108,5.7202,,0,,"[""conv-43_session_26_D26:33"", ""conv-43_session_27_D27:20"", ""conv-43_session_27_D27:21"", ""conv-43_session_26_D26:32"", ""conv-43_session_20_D20:17"", ""conv-43_session_20_D20:21"", ""conv-43_session_2_D2:1"", ""conv-43_session_5_D5:13"", ""conv-43_session_28_D28:17"", ""conv-43_session_26_D26:36""]"
conv-43_qa_65,1,cassandra-materialized,conv-43,conv-43_session_8_D8:16,1,680,1,19.0636,41.7831,94.5624,104.4739,14.894,3.2948,,0,,"[""conv-43_session_26_D26:33"", ""conv-43_session_27_D27:20"", ""conv-43_session_27_D27:21"", ""conv-43_session_26_D26:32"", ""conv-43_session_20_D20:17"", ""conv-43_session_20_D20:21"", ""conv-43_session_2_D2:1"", ""conv-43_session_5_D5:13"", ""conv-43_session_28_D28:17"", ""conv-43_session_26_D26:36""]"
conv-43_qa_65,1,neo4j-native,conv-43,conv-43_session_8_D8:16,1,680,1,19.0185,26.0333,94.3836,103.5782,48.4603,2.1827,,0,,"[""conv-43_session_26_D26:33"", ""conv-43_session_27_D27:20"", ""conv-43_session_27_D27:21"", ""conv-43_session_26_D26:32"", ""conv-43_session_20_D20:17"", ""conv-43_session_20_D20:21"", ""conv-43_session_2_D2:1"", ""conv-43_session_5_D5:13"", ""conv-43_session_28_D28:17"", ""conv-43_session_26_D26:36""]"
conv-43_qa_65,1,neo4j-materialized,conv-43,conv-43_session_8_D8:16,1,680,1,3.7147,4.8818,94.1829,104.2506,43.7558,2.7587,,0,,"[""conv-43_session_26_D26:33"", ""conv-43_session_27_D27:20"", ""conv-43_session_27_D27:21"", ""conv-43_session_26_D26:32"", ""conv-43_session_20_D20:17"", ""conv-43_session_20_D20:21"", ""conv-43_session_2_D2:1"", ""conv-43_session_5_D5:13"", ""conv-43_session_28_D28:17"", ""conv-43_session_26_D26:36""]"
conv-43_qa_66,3,cassandra-base,conv-43,conv-43_session_27_D27:19,1,680,1,3.1738,51.8854,105.6106,116.7428,8.8841,3.8409,,0,,"[""conv-43_session_27_D27:21"", ""conv-43_session_5_D5:13"", ""conv-43_session_28_D28:17"", ""conv-43_session_19_D19:15"", ""conv-43_session_20_D20:21"", ""conv-43_session_19_D19:18"", ""conv-43_session_19_D19:17"", ""conv-43_session_22_D22:15"", ""conv-43_session_11_D11:24"", ""conv-43_session_22_D22:11""]"
conv-43_qa_66,3,cassandra-materialized,conv-43,conv-43_session_27_D27:19,1,680,1,4.2493,24.8048,107.4384,117.6019,10.4873,4.9098,,0,,"[""conv-43_session_27_D27:21"", ""conv-43_session_5_D5:13"", ""conv-43_session_28_D28:17"", ""conv-43_session_19_D19:15"", ""conv-43_session_20_D20:21"", ""conv-43_session_19_D19:18"", ""conv-43_session_19_D19:17"", ""conv-43_session_22_D22:15"", ""conv-43_session_11_D11:24"", ""conv-43_session_22_D22:11""]"
conv-43_qa_66,3,neo4j-native,conv-43,conv-43_session_27_D27:19,1,680,1,4.1579,5.6817,105.5129,117.8384,51.5383,1.4028,,0,,"[""conv-43_session_27_D27:21"", ""conv-43_session_5_D5:13"", ""conv-43_session_28_D28:17"", ""conv-43_session_19_D19:15"", ""conv-43_session_20_D20:21"", ""conv-43_session_19_D19:18"", ""conv-43_session_19_D19:17"", ""conv-43_session_22_D22:15"", ""conv-43_session_11_D11:24"", ""conv-43_session_22_D22:11""]"
conv-43_qa_66,3,neo4j-materialized,conv-43,conv-43_session_27_D27:19,1,680,1,40.2962,78.379,106.1522,117.182,47.8606,2.1108,,0,,"[""conv-43_session_27_D27:21"", ""conv-43_session_5_D5:13"", ""conv-43_session_28_D28:17"", ""conv-43_session_19_D19:15"", ""conv-43_session_20_D20:21"", ""conv-43_session_19_D19:18"", ""conv-43_session_19_D19:17"", ""conv-43_session_22_D22:15"", ""conv-43_session_11_D11:24"", ""conv-43_session_22_D22:11""]"
conv-43_qa_67,3,cassandra-base,conv-43,conv-43_session_4_D4:1,1,680,1,36.5637,70.9108,99.7265,109.1736,10.8425,5.7308,,0,,"[""conv-43_session_29_D29:9"", ""conv-43_session_15_D15:27"", ""conv-43_session_9_D9:6"", ""conv-43_session_23_D23:12"", ""conv-43_session_27_D27:2"", ""conv-43_session_4_D4:11"", ""conv-43_session_15_D15:29"", ""conv-43_session_1_D1:8"", ""conv-43_session_11_D11:6"", ""conv-43_session_26_D26:6""]"
