qa_id,evidence_id,memory_id,sample_id
conv-49_qa_113,D10:8,conv-49_session_10_D10:8,conv-49
conv-49_qa_114,D10:11,conv-49_session_10_D10:11,conv-49
conv-49_qa_115,D11:6,conv-49_session_11_D11:6,conv-49
conv-49_qa_116,D11:8,conv-49_session_11_D11:8,conv-49
conv-49_qa_117,D11:17,conv-49_session_11_D11:17,conv-49
conv-49_qa_118,D11:15,conv-49_session_11_D11:15,conv-49
conv-49_qa_119,D12:2,conv-49_session_12_D12:2,conv-49
conv-49_qa_120,D12:4,conv-49_session_12_D12:4,conv-49
conv-49_qa_121,D13:14,conv-49_session_13_D13:14,conv-49
conv-49_qa_122,D14:1,conv-49_session_14_D14:1,conv-49
conv-49_qa_123,D14:2,conv-49_session_14_D14:2,conv-49
conv-49_qa_124,D14:8,conv-49_session_14_D14:8,conv-49
conv-49_qa_125,D15:8,conv-49_session_15_D15:8,conv-49
conv-49_qa_126,D16:10,conv-49_session_16_D16:10,conv-49
conv-49_qa_127,D16:10,conv-49_session_16_D16:10,conv-49
conv-49_qa_128,D17:18,conv-49_session_17_D17:18,conv-49
conv-49_qa_129,D18:1,conv-49_session_18_D18:1,conv-49
conv-49_qa_130,D18:5,conv-49_session_18_D18:5,conv-49
conv-49_qa_131,D18:8,conv-49_session_18_D18:8,conv-49
conv-49_qa_132,D18:10,conv-49_session_18_D18:10,conv-49
conv-49_qa_133,D19:1,conv-49_session_19_D19:1,conv-49
conv-49_qa_134,D19:11,conv-49_session_19_D19:11,conv-49
conv-49_qa_135,D19:7,conv-49_session_19_D19:7,conv-49
conv-49_qa_136,D20:9,conv-49_session_20_D20:9,conv-49
conv-49_qa_137,D20:17,conv-49_session_20_D20:17,conv-49
conv-49_qa_138,D21:9,conv-49_session_21_D21:9,conv-49
conv-49_qa_139,D21:21,conv-49_session_21_D21:21,conv-49
conv-49_qa_140,D21:16,conv-49_session_21_D21:16,conv-49
conv-49_qa_141,D21:10,conv-49_session_21_D21:10,conv-49
conv-49_qa_142,D21:16,conv-49_session_21_D21:16,conv-49
conv-49_qa_143,D22:4,conv-49_session_22_D22:4,conv-49
conv-49_qa_144,D22:1,conv-49_session_22_D22:1,conv-49
conv-49_qa_145,D22:12,conv-49_session_22_D22:12,conv-49
conv-49_qa_146,D23:1,conv-49_session_23_D23:1,conv-49
conv-49_qa_147,D23:15,conv-49_session_23_D23:15,conv-49
conv-49_qa_148,D24:9,conv-49_session_24_D24:9,conv-49
conv-49_qa_149,D24:11,conv-49_session_24_D24:11,conv-49
conv-49_qa_149,D24:14,conv-49_session_24_D24:14,conv-49
conv-49_qa_150,D24:17,conv-49_session_24_D24:17,conv-49
conv-49_qa_151,D24:18,conv-49_session_24_D24:18,conv-49
conv-49_qa_152,D24:19,conv-49_session_24_D24:19,conv-49
conv-49_qa_153,D25:8,conv-49_session_25_D25:8,conv-49
conv-49_qa_154,D25:2,conv-49_session_25_D25:2,conv-49
conv-49_qa_155,D25:10,conv-49_session_25_D25:10,conv-49
conv-49_qa_156,D1:2,conv-49_session_1_D1:2,conv-49
conv-49_qa_157,D1:16,conv-49_session_1_D1:16,conv-49
conv-49_qa_158,D1:14,conv-49_session_1_D1:14,conv-49
conv-49_qa_159,D2:1,conv-49_session_2_D2:1,conv-49
conv-49_qa_160,D2:3,conv-49_session_2_D2:3,conv-49
conv-49_qa_161,D3:4,conv-49_session_3_D3:4,conv-49
conv-49_qa_162,D3:16,conv-49_session_3_D3:16,conv-49
conv-49_qa_163,D4:10,conv-49_session_4_D4:10,conv-49
conv-49_qa_164,D5:9,conv-49_session_5_D5:9,conv-49
conv-49_qa_165,D5:17,conv-49_session_5_D5:17,conv-49
conv-49_qa_166,D6:13,conv-49_session_6_D6:13,conv-49
conv-49_qa_167,D7:2,conv-49_session_7_D7:2,conv-49
conv-49_qa_168,D7:4,conv-49_session_7_D7:4,conv-49
conv-49_qa_169,D8:1,conv-49_session_8_D8:1,conv-49
conv-49_qa_170,D8:14,conv-49_session_8_D8:14,conv-49
conv-49_qa_171,D8:18,conv-49_session_8_D8:18,conv-49
conv-49_qa_172,D8:20,conv-49_session_8_D8:20,conv-49
conv-49_qa_173,D9:6,conv-49_session_9_D9:6,conv-49
conv-49_qa_174,D11:6,conv-49_session_11_D11:6,conv-49
conv-49_qa_175,D11:17,conv-49_session_11_D11:17,conv-49
conv-49_qa_176,D11:15,conv-49_session_11_D11:15,conv-49
conv-49_qa_177,D12:2,conv-49_session_12_D12:2,conv-49
conv-49_qa_178,D13:14,conv-49_session_13_D13:14,conv-49
conv-49_qa_179,D14:1,conv-49_session_14_D14:1,conv-49
conv-49_qa_180,D15:8,conv-49_session_15_D15:8,conv-49
conv-49_qa_181,D16:10,conv-49_session_16_D16:10,conv-49
conv-49_qa_182,D17:18,conv-49_session_17_D17:18,conv-49
conv-49_qa_183,D18:1,conv-49_session_18_D18:1,conv-49
conv-49_qa_184,D19:11,conv-49_session_19_D19:11,conv-49
conv-49_qa_185,D19:7,conv-49_session_19_D19:7,conv-49
conv-49_qa_186,D20:17,conv-49_session_20_D20:17,conv-49
conv-49_qa_187,D21:16,conv-49_session_21_D21:16,conv-49
conv-49_qa_188,D21:16,conv-49_session_21_D21:16,conv-49
conv-49_qa_189,D23:1,conv-49_session_23_D23:1,conv-49
conv-49_qa_190,D23:15,conv-49_session_23_D23:15,conv-49
conv-49_qa_191,D24:9,conv-49_session_24_D24:9,conv-49
conv-49_qa_192,D24:17,conv-49_session_24_D24:17,conv-49
conv-49_qa_193,D24:18,conv-49_session_24_D24:18,conv-49
conv-49_qa_194,D24:19,conv-49_session_24_D24:19,conv-49
conv-49_qa_195,D25:8,conv-49_session_25_D25:8,conv-49
conv-50_qa_0,D3:1,conv-50_session_3_D3:1,conv-50
conv-50_qa_1,D1:3,conv-50_session_1_D1:3,conv-50
conv-50_qa_1,D2:1,conv-50_session_2_D2:1,conv-50
conv-50_qa_2,D2:10,conv-50_session_2_D2:10,conv-50
conv-50_qa_3,D2:10,conv-50_session_2_D2:10,conv-50
conv-50_qa_3,D23:9,conv-50_session_23_D23:9,conv-50
conv-50_qa_4,D3:9,conv-50_session_3_D3:9,conv-50
conv-50_qa_4,D3:10,conv-50_session_3_D3:10,conv-50
conv-50_qa_5,D4:5,conv-50_session_4_D4:5,conv-50
conv-50_qa_5,D4:5,conv-50_session_4_D4:5,conv-50
conv-50_qa_5,D5:5,conv-50_session_5_D5:5,conv-50
conv-50_qa_6,D4:5,conv-50_session_4_D4:5,conv-50
conv-50_qa_6,D1:2,conv-50_session_1_D1:2,conv-50
conv-50_qa_6,D3:12,conv-50_session_3_D3:12,conv-50
conv-50_qa_6,D4:7,conv-50_session_4_D4:7,conv-50
conv-50_qa_7,D4:17,conv-50_session_4_D4:17,conv-50
conv-50_qa_8,D4:1,conv-50_session_4_D4:1,conv-50
conv-50_qa_9,D6:3,conv-50_session_6_D6:3,conv-50
conv-50_qa_10,D6:3,conv-50_session_6_D6:3,conv-50
conv-50_qa_11,D6:1,conv-50_session_6_D6:1,conv-50
conv-50_qa_11,D9:1,conv-50_session_9_D9:1,conv-50
conv-50_qa_12,D6:11,conv-50_session_6_D6:11,conv-50
conv-50_qa_12,D7:1,conv-50_session_7_D7:1,conv-50
conv-50_qa_13,D7:11,conv-50_session_7_D7:11,conv-50
conv-50_qa_14,D8:1,conv-50_session_8_D8:1,conv-50
conv-50_qa_15,D8:4,conv-50_session_8_D8:4,conv-50
conv-50_qa_15,D1:16,conv-50_session_1_D1:16,conv-50
conv-50_qa_16,D8:10,conv-50_session_8_D8:10,conv-50
conv-50_qa_17,D9:1,conv-50_session_9_D9:1,conv-50
conv-50_qa_18,D6:5,conv-50_session_6_D6:5,conv-50
conv-50_qa_18,D9:1,conv-50_session_9_D9:1,conv-50
conv-50_qa_19,D3:1,conv-50_session_3_D3:1,conv-50
conv-50_qa_19,D12:7,conv-50_session_12_D12:7,conv-50
conv-50_qa_19,D24:19,conv-50_session_24_D24:19,conv-50
conv-50_qa_20,D12:2,conv-50_session_12_D12:2,conv-50
conv-50_qa_20,D12:4,conv-50_session_12_D12:4,conv-50
conv-50_qa_20,D26:6,conv-50_session_26_D26:6,conv-50
conv-50_qa_21,D12:11,conv-50_session_12_D12:11,conv-50
conv-50_qa_21,D27:1,conv-50_session_27_D27:1,conv-50
conv-50_qa_22,D12:11,conv-50_session_12_D12:11,conv-50
conv-50_qa_22,D18:7,conv-50_session_18_D18:7,conv-50
conv-50_qa_23,D13:3,conv-50_session_13_D13:3,conv-50
conv-50_qa_23,D5:5,conv-50_session_5_D5:5,conv-50
conv-50_qa_23,D4:5,conv-50_session_4_D4:5,conv-50
conv-50_qa_23,D3:12,conv-50_session_3_D3:12,conv-50
conv-50_qa_24,D13:7,conv-50_session_13_D13:7,conv-50
conv-50_qa_24,D22:5,conv-50_session_22_D22:5,conv-50
conv-50_qa_24,D20:1,conv-50_session_20_D20:1,conv-50
conv-50_qa_25,D15:1,conv-50_session_15_D15:1,conv-50
conv-50_qa_26,D15:12,conv-50_session_15_D15:12,conv-50
conv-50_qa_27,D16:6,conv-50_session_16_D16:6,conv-50
conv-50_qa_28,D5:8,conv-50_session_5_D5:8,conv-50
conv-50_qa_28,D5:10,conv-50_session_5_D5:10,conv-50
conv-50_qa_28,D7:5,conv-50_session_7_D7:5,conv-50
conv-50_qa_29,D5:9,conv-50_session_5_D5:9,conv-50
conv-50_qa_29,D5:11,conv-50_session_5_D5:11,conv-50
conv-50_qa_29,D8:8,conv-50_session_8_D8:8,conv-50
conv-50_qa_29,D27:2,conv-50_session_27_D27:2,conv-50
conv-50_qa_30,D2:10,conv-50_session_2_D2:10,conv-50
conv-50_qa_30,D28:40,conv-50_session_28_D28:40,conv-50
conv-50_qa_30,D10:11,conv-50_session_10_D10:11,conv-50
conv-50_qa_31,D14:1,conv-50_session_14_D14:1,conv-50
conv-50_qa_31,D17:1,conv-50_session_17_D17:1,conv-50
conv-50_qa_32,D17:1,conv-50_session_17_D17:1,conv-50
conv-50_qa_32,D14:1,conv-50_session_14_D14:1,conv-50
conv-50_qa_33,D17:1,conv-50_session_17_D17:1,conv-50
conv-50_qa_33,D14:1,conv-50_session_14_D14:1,conv-50
conv-50_qa_34,D17:1,conv-50_session_17_D17:1,conv-50
conv-50_qa_35,D17:6,conv-50_session_17_D17:6,conv-50
conv-50_qa_36,D18:1,conv-50_session_18_D18:1,conv-50
conv-50_qa_37,D18:7,conv-50_session_18_D18:7,conv-50
conv-50_qa_37,D16:2,conv-50_session_16_D16:2,conv-50
conv-50_qa_37,D7:1,conv-50_session_7_D7:1,conv-50
conv-50_qa_38,D19:1,conv-50_session_19_D19:1,conv-50
conv-50_qa_40,D20:8,conv-50_session_20_D20:8,conv-50
conv-50_qa_40,D20:6,conv-50_session_20_D20:6,conv-50
conv-50_qa_41,D12:2,conv-50_session_12_D12:2,conv-50
conv-50_qa_41,D20:6,conv-50_session_20_D20:6,conv-50
conv-50_qa_43,D21:1,conv-50_session_21_D21:1,conv-50
conv-50_qa_44,D21:1,conv-50_session_21_D21:1,conv-50
conv-50_qa_45,D21:3,conv-50_session_21_D21:3,conv-50
conv-50_qa_45,D21:4,conv-50_session_21_D21:4,conv-50
conv-50_qa_46,D21:4,conv-50_session_21_D21:4,conv-50
conv-50_qa_46,D22:7,conv-50_session_22_D22:7,conv-50
conv-50_qa_46,D19:7,conv-50_session_19_D19:7,conv-50
conv-50_qa_47,D3:12,conv-50_session_3_D3:12,conv-50
conv-50_qa_47,D22:1,conv-50_session_22_D22:1,conv-50
conv-50_qa_48,D22:1,conv-50_session_22_D22:1,conv-50
conv-50_qa_49,D12:2,conv-50_session_12_D12:2,conv-50
conv-50_qa_49,D12:4,conv-50_session_12_D12:4,conv-50
conv-50_qa_49,D22:5,conv-50_session_22_D22:5,conv-50
conv-50_qa_50,D23:16,conv-50_session_23_D23:16,conv-50
conv-50_qa_51,D24:5,conv-50_session_24_D24:5,conv-50
conv-50_qa_51,D15:2,conv-50_session_15_D15:2,conv-50
conv-50_qa_52,D24:17,conv-50_session_24_D24:17,conv-50
conv-50_qa_53,D25:6,conv-50_session_25_D25:6,conv-50
conv-50_qa_53,D29:7,conv-50_session_29_D29:7,conv-50
conv-50_qa_54,D25:8,conv-50_session_25_D25:8,conv-50
conv-50_qa_54,D28:31,conv-50_session_28_D28:31,conv-50
conv-50_qa_55,D26:1,conv-50_session_26_D26:1,conv-50
conv-50_qa_56,D14:1,conv-50_session_14_D14:1,conv-50
conv-50_qa_56,D26:2,conv-50_session_26_D26:2,conv-50
conv-50_qa_57,D27:2,conv-50_session_27_D27:2,conv-50
conv-50_qa_58,D26:6,conv-50_session_26_D26:6,conv-50
conv-50_qa_58,D25:12,conv-50_session_25_D25:12,conv-50
conv-50_qa_58,D12:2,conv-50_session_12_D12:2,conv-50
conv-50_qa_58,D12:4,conv-50_session_12_D12:4,conv-50
conv-50_qa_59,D2:1,conv-50_session_2_D2:1,conv-50
conv-50_qa_59,D23:16,conv-50_session_23_D23:16,conv-50
conv-50_qa_60,D4:24,conv-50_session_4_D4:24,conv-50
conv-50_qa_60,D4:26,conv-50_session_4_D4:26,conv-50
conv-50_qa_60,D16:14,conv-50_session_16_D16:14,conv-50
conv-50_qa_61,D14:11,conv-50_session_14_D14:11,conv-50
conv-50_qa_61,D20:1,conv-50_session_20_D20:1,conv-50
conv-50_qa_61,D21:4,conv-50_session_21_D21:4,conv-50
conv-50_qa_62,D14:1,conv-50_session_14_D14:1,conv-50
conv-50_qa_62,D17:1,conv-50_session_17_D17:1,conv-50
conv-50_qa_63,D16:13,conv-50_session_16_D16:13,conv-50
conv-50_qa_63,D16:4,conv-50_session_16_D16:4,conv-50
conv-50_qa_63,D16:18,conv-50_session_16_D16:18,conv-50
conv-50_qa_63,D16:19,conv-50_session_16_D16:19,conv-50
conv-50_qa_64,D10:3,conv-50_session_10_D10:3,conv-50
conv-50_qa_64,D11:1,conv-50_session_11_D11:1,conv-50
conv-50_qa_64,D6:8,conv-50_session_6_D6:8,conv-50
conv-50_qa_64,D15:1,conv-50_session_15_D15:1,conv-50
conv-50_qa_65,D27:6,conv-50_session_27_D27:6,conv-50
conv-50_qa_66,D27:10,conv-50_session_27_D27:10,conv-50
conv-50_qa_66,D13:7,conv-50_session_13_D13:7,conv-50
conv-50_qa_66,D25:17,conv-50_session_25_D25:17,conv-50
conv-50_qa_66,D20:1,conv-50_session_20_D20:1,conv-50
conv-50_qa_67,D28:1,conv-50_session_28_D28:1,conv-50
conv-50_qa_68,D28:20,conv-50_session_28_D28:20,conv-50
conv-50_qa_69,D30:05,conv-50_session_30_D30:05,conv-50
conv-50_qa_70,D30:1,conv-50_session_30_D30:1,conv-50
conv-50_qa_71,D1:15,conv-50_session_1_D1:15,conv-50
conv-50_qa_72,D2:10,conv-50_session_2_D2:10,conv-50
conv-50_qa_73,D3:1,conv-50_session_3_D3:1,conv-50
conv-50_qa_74,D3:7,conv-50_session_3_D3:7,conv-50
conv-50_qa_75,D4:1,conv-50_session_4_D4:1,conv-50
conv-50_qa_76,D4:19,conv-50_session_4_D4:19,conv-50
conv-50_qa_77,D4:26,conv-50_session_4_D4:26,conv-50
conv-50_qa_78,D4:26,conv-50_session_4_D4:26,conv-50
conv-50_qa_79,D5:11,conv-50_session_5_D5:11,conv-50
conv-50_qa_80,D5:11,conv-50_session_5_D5:11,conv-50
conv-50_qa_81,D6:3,conv-50_session_6_D6:3,conv-50
conv-50_qa_82,D6:8,conv-50_session_6_D6:8,conv-50
conv-50_qa_83,D7:6,conv-50_session_7_D7:6,conv-50
conv-50_qa_84,D7:11,conv-50_session_7_D7:11,conv-50
conv-50_qa_85,D8:4,conv-50_session_8_D8:4,conv-50
conv-50_qa_86,D9:15,conv-50_session_9_D9:15,conv-50
conv-50_qa_87,D10:1,conv-50_session_10_D10:1,conv-50
conv-50_qa_88,D10:3,conv-50_session_10_D10:3,conv-50
conv-50_qa_89,D11:6,conv-50_session_11_D11:6,conv-50
conv-50_qa_90,D11:6,conv-50_session_11_D11:6,conv-50
conv-50_qa_91,D12:7,conv-50_session_12_D12:7,conv-50
conv-50_qa_92,D12:11,conv-50_session_12_D12:11,conv-50
conv-50_qa_93,D12:14,conv-50_session_12_D12:14,conv-50
conv-50_qa_94,D13:1,conv-50_session_13_D13:1,conv-50
conv-50_qa_95,D13:7,conv-50_session_13_D13:7,conv-50
conv-50_qa_96,D13:7,conv-50_session_13_D13:7,conv-50
conv-50_qa_97,D13:11,conv-50_session_13_D13:11,conv-50
conv-50_qa_98,D14:6,conv-50_session_14_D14:6,conv-50
conv-50_qa_99,D15:4,conv-50_session_15_D15:4,conv-50
conv-50_qa_100,D15:4,conv-50_session_15_D15:4,conv-50
conv-50_qa_101,D15:12,conv-50_session_15_D15:12,conv-50
conv-50_qa_102,D16:8,conv-50_session_16_D16:8,conv-50
conv-50_qa_103,D16:14,conv-50_session_16_D16:14,conv-50
conv-50_qa_104,D16:20,conv-50_session_16_D16:20,conv-50
conv-50_qa_105,D16:20,conv-50_session_16_D16:20,conv-50
conv-50_qa_106,D17:1,conv-50_session_17_D17:1,conv-50
conv-50_qa_107,D17:5,conv-50_session_17_D17:5,conv-50
conv-50_qa_108,D17:6,conv-50_session_17_D17:6,conv-50
conv-50_qa_109,D18:7,conv-50_session_18_D18:7,conv-50
conv-50_qa_110,D18:11,conv-50_session_18_D18:11,conv-50
conv-50_qa_111,D19:6,conv-50_session_19_D19:6,conv-50
conv-50_qa_112,D19:9,conv-50_session_19_D19:9,conv-50
conv-50_qa_113,D20:4,conv-50_session_20_D20:4,conv-50
conv-50_qa_114,D20:6,conv-50_session_20_D20:6,conv-50
conv-50_qa_114,D20:8,conv-50_session_20_D20:8,conv-50
conv-50_qa_115,D21:3,conv-50_session_21_D21:3,conv-50
conv-50_qa_116,D21:4,conv-50_session_21_D21:4,conv-50
conv-50_qa_117,D21:10,conv-50_session_21_D21:10,conv-50
conv-50_qa_118,D21:15,conv-50_session_21_D21:15,conv-50
conv-50_qa_119,D22:5,conv-50_session_22_D22:5,conv-50
conv-50_qa_120,D22:5,conv-50_session_22_D22:5,conv-50
conv-50_qa_121,D23:16,conv-50_session_23_D23:16,conv-50
conv-50_qa_122,D23:9,conv-50_session_23_D23:9,conv-50
conv-50_qa_123,D23:4,conv-50_session_23_D23:4,conv-50
conv-50_qa_124,D23:11,conv-50_session_23_D23:11,conv-50
conv-50_qa_125,D24:5,conv-50_session_24_D24:5,conv-50
conv-50_qa_126,D24:19,conv-50_session_24_D24:19,conv-50
conv-50_qa_127,D24:19,conv-50_session_24_D24:19,conv-50
conv-50_qa_128,D24:20,conv-50_session_24_D24:20,conv-50
conv-50_qa_129,D25:2,conv-50_session_25_D25:2,conv-50
conv-50_qa_130,D25:4,conv-50_session_25_D25:4,conv-50
conv-50_qa_131,D25:10,conv-50_session_25_D25:10,conv-50
conv-50_qa_132,D25:12,conv-50_session_25_D25:12,conv-50
conv-50_qa_133,D25:15,conv-50_session_25_D25:15,conv-50
conv-50_qa_134,D25:19,conv-50_session_25_D25:19,conv-50
conv-50_qa_135,D25:22,conv-50_session_25_D25:22,conv-50
conv-50_qa_136,D25:17,conv-50_session_25_D25:17,conv-50
conv-50_qa_137,D26:6,conv-50_session_26_D26:6,conv-50
conv-50_qa_138,D26:9,conv-50_session_26_D26:9,conv-50
conv-50_qa_139,D26:9,conv-50_session_26_D26:9,conv-50
conv-50_qa_140,D26:11,conv-50_session_26_D26:11,conv-50
conv-50_qa_141,D27:6,conv-50_session_27_D27:6,conv-50
conv-50_qa_142,D28:1,conv-50_session_28_D28:1,conv-50
conv-50_qa_143,D28:8,conv-50_session_28_D28:8,conv-50
conv-50_qa_144,D28:8,conv-50_session_28_D28:8,conv-50
conv-50_qa_145,D28:31,conv-50_session_28_D28:31,conv-50
conv-50_qa_146,D28:40,conv-50_session_28_D28:40,conv-50
conv-50_qa_147,D28:34,conv-50_session_28_D28:34,conv-50
conv-50_qa_148,D28:10,conv-50_session_28_D28:10,conv-50
conv-50_qa_149,D28:10,conv-50_session_28_D28:10,conv-50
conv-50_qa_150,D29:1,conv-50_session_29_D29:1,conv-50
conv-50_qa_151,D30:1,conv-50_session_30_D30:1,conv-50
conv-50_qa_152,D30:5,conv-50_session_30_D30:5,conv-50
conv-50_qa_153,D30:9,conv-50_session_30_D30:9,conv-50
conv-50_qa_154,D30:2,conv-50_session_30_D30:2,conv-50
conv-50_qa_155,D30:4,conv-50_session_30_D30:4,conv-50
conv-50_qa_156,D30:15,conv-50_session_30_D30:15,conv-50
conv-50_qa_157,D30:12,conv-50_session_30_D30:12,conv-50
conv-50_qa_158,D2:10,conv-50_session_2_D2:10,conv-50
conv-50_qa_159,D3:7,conv-50_session_3_D3:7,conv-50
conv-50_qa_160,D4:1,conv-50_session_4_D4:1,conv-50
conv-50_qa_161,D4:19,conv-50_session_4_D4:19,conv-50
conv-50_qa_162,D4:26,conv-50_session_4_D4:26,conv-50
conv-50_qa_163,D4:26,conv-50_session_4_D4:26,conv-50
conv-50_qa_164,D6:8,conv-50_session_6_D6:8,conv-50
conv-50_qa_165,D7:6,conv-50_session_7_D7:6,conv-50
conv-50_qa_166,D9:15,conv-50_session_9_D9:15,conv-50
conv-50_qa_167,D11:6,conv-50_session_11_D11:6,conv-50
conv-50_qa_168,D12:7,conv-50_session_12_D12:7,conv-50
conv-50_qa_169,D13:1,conv-50_session_13_D13:1,conv-50
conv-50_qa_170,D13:7,conv-50_session_13_D13:7,conv-50
conv-50_qa_171,D13:7,conv-50_session_13_D13:7,conv-50
conv-50_qa_172,D15:12,conv-50_session_15_D15:12,conv-50
conv-50_qa_173,D16:8,conv-50_session_16_D16:8,conv-50
conv-50_qa_174,D16:14,conv-50_session_16_D16:14,conv-50
conv-50_qa_175,D16:20,conv-50_session_16_D16:20,conv-50
conv-50_qa_176,D16:20,conv-50_session_16_D16:20,conv-50
conv-50_qa_177,D17:1,conv-50_session_17_D17:1,conv-50
conv-50_qa_178,D17:5,conv-50_session_17_D17:5,conv-50
conv-50_qa_179,D17:6,conv-50_session_17_D17:6,conv-50
conv-50_qa_180,D19:6,conv-50_session_19_D19:6,conv-50
conv-50_qa_181,D20:6,conv-50_session_20_D20:6,conv-50
conv-50_qa_181,D20:8,conv-50_session_20_D20:8,conv-50
conv-50_qa_182,D21:4,conv-50_session_21_D21:4,conv-50
conv-50_qa_183,D21:10,conv-50_session_21_D21:10,conv-50
conv-50_qa_184,D22:5,conv-50_session_22_D22:5,conv-50
conv-50_qa_185,D22:5,conv-50_session_22_D22:5,conv-50
conv-50_qa_186,D23:16,conv-50_session_23_D23:16,conv-50
conv-50_qa_187,D23:9,conv-50_session_23_D23:9,conv-50
conv-50_qa_188,D24:19,conv-50_session_24_D24:19,conv-50
conv-50_qa_189,D24:19,conv-50_session_24_D24:19,conv-50
conv-50_qa_190,D25:17,conv-50_session_25_D25:17,conv-50
conv-50_qa_191,D26:6,conv-50_session_26_D26:6,conv-50
conv-50_qa_192,D26:9,conv-50_session_26_D26:9,conv-50
conv-50_qa_193,D28:1,conv-50_session_28_D28:1,conv-50
conv-50_qa_194,D28:8,conv-50_session_28_D28:8,conv-50
conv-50_qa_195,D28:31,conv-50_session_28_D28:31,conv-50
conv-50_qa_196,D28:40,conv-50_session_28_D28:40,conv-50
conv-50_qa_197,D28:10,conv-50_session_28_D28:10,conv-50
conv-50_qa_198,D28:10,conv-50_session_28_D28:10,conv-50
conv-50_qa_199,D29:1,conv-50_session_29_D29:1,conv-50
conv-50_qa_200,D30:5,conv-50_session_30_D30:5,conv-50
conv-50_qa_201,D30:9,conv-50_session_30_D30:9,conv-50
conv-50_qa_202,D30:4,conv-50_session_30_D30:4,conv-50
conv-50_qa_203,D30:15,conv-50_session_30_D30:15,conv-50
