qa_id,cell,scope_id,full_candidate_parity,full_top10_parity,probe_relation,relation_candidate_count,relation_candidate_parity,relation_top10_parity
conv-47_qa_49,neo4j-materialized,conv-47,1,1,buy,4,1,1
conv-47_qa_50,cassandra-base,conv-47,1,1,start,13,1,1
conv-47_qa_50,cassandra-materialized,conv-47,1,1,start,13,1,1
conv-47_qa_50,neo4j-native,conv-47,1,1,start,13,1,1
conv-47_qa_50,neo4j-materialized,conv-47,1,1,start,13,1,1
conv-47_qa_51,cassandra-base,conv-47,1,1,play,14,1,1
conv-47_qa_51,cassandra-materialized,conv-47,1,1,play,14,1,1
conv-47_qa_51,neo4j-native,conv-47,1,1,play,14,1,1
conv-47_qa_51,neo4j-materialized,conv-47,1,1,play,14,1,1
conv-47_qa_52,cassandra-base,conv-47,1,1,start,13,1,1
conv-47_qa_52,cassandra-materialized,conv-47,1,1,start,13,1,1
conv-47_qa_52,neo4j-native,conv-47,1,1,start,13,1,1
conv-47_qa_52,neo4j-materialized,conv-47,1,1,start,13,1,1
conv-47_qa_53,cassandra-base,conv-47,1,1,take,8,1,1
conv-47_qa_53,cassandra-materialized,conv-47,1,1,take,8,1,1
conv-47_qa_53,neo4j-native,conv-47,1,1,take,8,1,1
conv-47_qa_53,neo4j-materialized,conv-47,1,1,take,8,1,1
conv-47_qa_54,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_54,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_54,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_54,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_55,cassandra-base,conv-47,1,1,host,1,1,1
conv-47_qa_55,cassandra-materialized,conv-47,1,1,host,1,1,1
conv-47_qa_55,neo4j-native,conv-47,1,1,host,1,1,1
conv-47_qa_55,neo4j-materialized,conv-47,1,1,host,1,1,1
conv-47_qa_56,cassandra-base,conv-47,1,1,have,4,1,1
conv-47_qa_56,cassandra-materialized,conv-47,1,1,have,4,1,1
conv-47_qa_56,neo4j-native,conv-47,1,1,have,4,1,1
conv-47_qa_56,neo4j-materialized,conv-47,1,1,have,4,1,1
conv-47_qa_57,cassandra-base,conv-47,1,1,visit,4,1,1
conv-47_qa_57,cassandra-materialized,conv-47,1,1,visit,4,1,1
conv-47_qa_57,neo4j-native,conv-47,1,1,visit,4,1,1
conv-47_qa_57,neo4j-materialized,conv-47,1,1,visit,4,1,1
conv-47_qa_58,cassandra-base,conv-47,1,1,try,7,1,1
conv-47_qa_58,cassandra-materialized,conv-47,1,1,try,7,1,1
conv-47_qa_58,neo4j-native,conv-47,1,1,try,7,1,1
conv-47_qa_58,neo4j-materialized,conv-47,1,1,try,7,1,1
conv-47_qa_59,cassandra-base,conv-47,1,1,organize,6,1,1
conv-47_qa_59,cassandra-materialized,conv-47,1,1,organize,6,1,1
conv-47_qa_59,neo4j-native,conv-47,1,1,organize,6,1,1
conv-47_qa_59,neo4j-materialized,conv-47,1,1,organize,6,1,1
conv-47_qa_60,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_60,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_60,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_60,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_61,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_61,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_61,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_61,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_62,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_62,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_62,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_62,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_63,cassandra-base,conv-47,1,1,start,13,1,1
conv-47_qa_63,cassandra-materialized,conv-47,1,1,start,13,1,1
conv-47_qa_63,neo4j-native,conv-47,1,1,start,13,1,1
conv-47_qa_63,neo4j-materialized,conv-47,1,1,start,13,1,1
conv-47_qa_64,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_64,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_64,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_64,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_65,cassandra-base,conv-47,1,1,visit,4,1,1
conv-47_qa_65,cassandra-materialized,conv-47,1,1,visit,4,1,1
conv-47_qa_65,neo4j-native,conv-47,1,1,visit,4,1,1
conv-47_qa_65,neo4j-materialized,conv-47,1,1,visit,4,1,1
conv-47_qa_66,cassandra-base,conv-47,1,1,work,9,1,1
conv-47_qa_66,cassandra-materialized,conv-47,1,1,work,9,1,1
conv-47_qa_66,neo4j-native,conv-47,1,1,work,9,1,1
conv-47_qa_66,neo4j-materialized,conv-47,1,1,work,9,1,1
conv-47_qa_67,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_67,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_67,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_67,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_68,cassandra-base,conv-47,1,1,plan,4,1,1
conv-47_qa_68,cassandra-materialized,conv-47,1,1,plan,4,1,1
conv-47_qa_68,neo4j-native,conv-47,1,1,plan,4,1,1
conv-47_qa_68,neo4j-materialized,conv-47,1,1,plan,4,1,1
conv-47_qa_69,cassandra-base,conv-47,1,1,make,3,1,1
conv-47_qa_69,cassandra-materialized,conv-47,1,1,make,3,1,1
conv-47_qa_69,neo4j-native,conv-47,1,1,make,3,1,1
conv-47_qa_69,neo4j-materialized,conv-47,1,1,make,3,1,1
conv-47_qa_70,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_70,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_70,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_70,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_71,cassandra-base,conv-47,1,1,do,1,1,1
conv-47_qa_71,cassandra-materialized,conv-47,1,1,do,1,1,1
conv-47_qa_71,neo4j-native,conv-47,1,1,do,1,1,1
conv-47_qa_71,neo4j-materialized,conv-47,1,1,do,1,1,1
conv-47_qa_72,cassandra-base,conv-47,1,1,play,14,1,1
conv-47_qa_72,cassandra-materialized,conv-47,1,1,play,14,1,1
conv-47_qa_72,neo4j-native,conv-47,1,1,play,14,1,1
conv-47_qa_72,neo4j-materialized,conv-47,1,1,play,14,1,1
conv-47_qa_73,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_73,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_73,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_73,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_74,cassandra-base,conv-47,1,1,play,14,1,1
conv-47_qa_74,cassandra-materialized,conv-47,1,1,play,14,1,1
conv-47_qa_74,neo4j-native,conv-47,1,1,play,14,1,1
conv-47_qa_74,neo4j-materialized,conv-47,1,1,play,14,1,1
conv-47_qa_75,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_75,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_75,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_75,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_76,cassandra-base,conv-47,1,1,communicate,1,1,1
conv-47_qa_76,cassandra-materialized,conv-47,1,1,communicate,1,1,1
conv-47_qa_76,neo4j-native,conv-47,1,1,communicate,1,1,1
conv-47_qa_76,neo4j-materialized,conv-47,1,1,communicate,1,1,1
conv-47_qa_77,cassandra-base,conv-47,1,1,receive,3,1,1
conv-47_qa_77,cassandra-materialized,conv-47,1,1,receive,3,1,1
conv-47_qa_77,neo4j-native,conv-47,1,1,receive,3,1,1
conv-47_qa_77,neo4j-materialized,conv-47,1,1,receive,3,1,1
conv-47_qa_78,cassandra-base,conv-47,1,1,adopt,1,1,1
conv-47_qa_78,cassandra-materialized,conv-47,1,1,adopt,1,1,1
conv-47_qa_78,neo4j-native,conv-47,1,1,adopt,1,1,1
conv-47_qa_78,neo4j-materialized,conv-47,1,1,adopt,1,1,1
conv-47_qa_79,cassandra-base,conv-47,1,1,name,3,1,1
conv-47_qa_79,cassandra-materialized,conv-47,1,1,name,3,1,1
conv-47_qa_79,neo4j-native,conv-47,1,1,name,3,1,1
conv-47_qa_79,neo4j-materialized,conv-47,1,1,name,3,1,1
conv-47_qa_80,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_80,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_80,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_80,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_81,cassandra-base,conv-47,1,1,create,6,1,1
conv-47_qa_81,cassandra-materialized,conv-47,1,1,create,6,1,1
conv-47_qa_81,neo4j-native,conv-47,1,1,create,6,1,1
conv-47_qa_81,neo4j-materialized,conv-47,1,1,create,6,1,1
conv-47_qa_82,cassandra-base,conv-47,1,1,visit,4,1,1
conv-47_qa_82,cassandra-materialized,conv-47,1,1,visit,4,1,1
conv-47_qa_82,neo4j-native,conv-47,1,1,visit,4,1,1
conv-47_qa_82,neo4j-materialized,conv-47,1,1,visit,4,1,1
conv-47_qa_83,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_83,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_83,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_83,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_84,cassandra-base,conv-47,1,1,work,9,1,1
conv-47_qa_84,cassandra-materialized,conv-47,1,1,work,9,1,1
conv-47_qa_84,neo4j-native,conv-47,1,1,work,9,1,1
conv-47_qa_84,neo4j-materialized,conv-47,1,1,work,9,1,1
conv-47_qa_85,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_85,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_85,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_85,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_86,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_86,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_86,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_86,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_87,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_87,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_87,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_87,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_88,cassandra-base,conv-47,1,1,organize,6,1,1
conv-47_qa_88,cassandra-materialized,conv-47,1,1,organize,6,1,1
conv-47_qa_88,neo4j-native,conv-47,1,1,organize,6,1,1
conv-47_qa_88,neo4j-materialized,conv-47,1,1,organize,6,1,1
conv-47_qa_89,cassandra-base,conv-47,1,1,do,1,1,1
conv-47_qa_89,cassandra-materialized,conv-47,1,1,do,1,1,1
conv-47_qa_89,neo4j-native,conv-47,1,1,do,1,1,1
conv-47_qa_89,neo4j-materialized,conv-47,1,1,do,1,1,1
conv-47_qa_90,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_90,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_90,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_90,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_91,cassandra-base,conv-47,1,1,help,1,1,1
conv-47_qa_91,cassandra-materialized,conv-47,1,1,help,1,1,1
conv-47_qa_91,neo4j-native,conv-47,1,1,help,1,1,1
conv-47_qa_91,neo4j-materialized,conv-47,1,1,help,1,1,1
conv-47_qa_92,cassandra-base,conv-47,1,1,create,6,1,1
conv-47_qa_92,cassandra-materialized,conv-47,1,1,create,6,1,1
conv-47_qa_92,neo4j-native,conv-47,1,1,create,6,1,1
conv-47_qa_92,neo4j-materialized,conv-47,1,1,create,6,1,1
conv-47_qa_93,cassandra-base,conv-47,1,1,receive,3,1,1
conv-47_qa_93,cassandra-materialized,conv-47,1,1,receive,3,1,1
conv-47_qa_93,neo4j-native,conv-47,1,1,receive,3,1,1
conv-47_qa_93,neo4j-materialized,conv-47,1,1,receive,3,1,1
conv-47_qa_94,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_94,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_94,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_94,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_95,cassandra-base,conv-47,1,1,support,1,1,1
conv-47_qa_95,cassandra-materialized,conv-47,1,1,support,1,1,1
conv-47_qa_95,neo4j-native,conv-47,1,1,support,1,1,1
conv-47_qa_95,neo4j-materialized,conv-47,1,1,support,1,1,1
conv-47_qa_96,cassandra-base,conv-47,1,1,support,1,1,1
conv-47_qa_96,cassandra-materialized,conv-47,1,1,support,1,1,1
conv-47_qa_96,neo4j-native,conv-47,1,1,support,1,1,1
conv-47_qa_96,neo4j-materialized,conv-47,1,1,support,1,1,1
conv-47_qa_97,cassandra-base,conv-47,1,1,do,1,1,1
conv-47_qa_97,cassandra-materialized,conv-47,1,1,do,1,1,1
conv-47_qa_97,neo4j-native,conv-47,1,1,do,1,1,1
conv-47_qa_97,neo4j-materialized,conv-47,1,1,do,1,1,1
conv-47_qa_98,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_98,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_98,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_98,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_99,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_99,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_99,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_99,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_100,cassandra-base,conv-47,1,1,be,1,1,1
conv-47_qa_100,cassandra-materialized,conv-47,1,1,be,1,1,1
conv-47_qa_100,neo4j-native,conv-47,1,1,be,1,1,1
conv-47_qa_100,neo4j-materialized,conv-47,1,1,be,1,1,1
conv-47_qa_101,cassandra-base,conv-47,1,1,relax,1,1,1
conv-47_qa_101,cassandra-materialized,conv-47,1,1,relax,1,1,1
conv-47_qa_101,neo4j-native,conv-47,1,1,relax,1,1,1
conv-47_qa_101,neo4j-materialized,conv-47,1,1,relax,1,1,1
conv-47_qa_102,cassandra-base,conv-47,1,1,enjoy,11,1,1
conv-47_qa_102,cassandra-materialized,conv-47,1,1,enjoy,11,1,1
conv-47_qa_102,neo4j-native,conv-47,1,1,enjoy,11,1,1
conv-47_qa_102,neo4j-materialized,conv-47,1,1,enjoy,11,1,1
conv-47_qa_103,cassandra-base,conv-47,1,1,become,1,1,1
conv-47_qa_103,cassandra-materialized,conv-47,1,1,become,1,1,1
conv-47_qa_103,neo4j-native,conv-47,1,1,become,1,1,1
conv-47_qa_103,neo4j-materialized,conv-47,1,1,become,1,1,1
conv-47_qa_104,cassandra-base,conv-47,1,1,plan,4,1,1
conv-47_qa_104,cassandra-materialized,conv-47,1,1,plan,4,1,1
conv-47_qa_104,neo4j-native,conv-47,1,1,plan,4,1,1
conv-47_qa_104,neo4j-materialized,conv-47,1,1,plan,4,1,1
conv-47_qa_105,cassandra-base,conv-47,1,1,plan,4,1,1
conv-47_qa_105,cassandra-materialized,conv-47,1,1,plan,4,1,1
conv-47_qa_105,neo4j-native,conv-47,1,1,plan,4,1,1
conv-47_qa_105,neo4j-materialized,conv-47,1,1,plan,4,1,1
conv-47_qa_106,cassandra-base,conv-47,1,1,start,13,1,1
conv-47_qa_106,cassandra-materialized,conv-47,1,1,start,13,1,1
conv-47_qa_106,neo4j-native,conv-47,1,1,start,13,1,1
conv-47_qa_106,neo4j-materialized,conv-47,1,1,start,13,1,1
conv-47_qa_107,cassandra-base,conv-47,1,1,leave,1,1,1
conv-47_qa_107,cassandra-materialized,conv-47,1,1,leave,1,1,1
conv-47_qa_107,neo4j-native,conv-47,1,1,leave,1,1,1
conv-47_qa_107,neo4j-materialized,conv-47,1,1,leave,1,1,1
conv-47_qa_108,cassandra-base,conv-47,1,1,go,2,1,1
conv-47_qa_108,cassandra-materialized,conv-47,1,1,go,2,1,1
conv-47_qa_108,neo4j-native,conv-47,1,1,go,2,1,1
conv-47_qa_108,neo4j-materialized,conv-47,1,1,go,2,1,1
conv-47_qa_109,cassandra-base,conv-47,1,1,visit,4,1,1
conv-47_qa_109,cassandra-materialized,conv-47,1,1,visit,4,1,1
conv-47_qa_109,neo4j-native,conv-47,1,1,visit,4,1,1
conv-47_qa_109,neo4j-materialized,conv-47,1,1,visit,4,1,1
conv-47_qa_110,cassandra-base,conv-47,1,1,start,13,1,1
conv-47_qa_110,cassandra-materialized,conv-47,1,1,start,13,1,1
conv-47_qa_110,neo4j-native,conv-47,1,1,start,13,1,1
conv-47_qa_110,neo4j-materialized,conv-47,1,1,start,13,1,1
conv-47_qa_111,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_111,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_111,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_111,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_112,cassandra-base,conv-47,1,1,find,4,1,1
conv-47_qa_112,cassandra-materialized,conv-47,1,1,find,4,1,1
conv-47_qa_112,neo4j-native,conv-47,1,1,find,4,1,1
conv-47_qa_112,neo4j-materialized,conv-47,1,1,find,4,1,1
conv-47_qa_113,cassandra-base,conv-47,1,1,receive,3,1,1
conv-47_qa_113,cassandra-materialized,conv-47,1,1,receive,3,1,1
conv-47_qa_113,neo4j-native,conv-47,1,1,receive,3,1,1
conv-47_qa_113,neo4j-materialized,conv-47,1,1,receive,3,1,1
conv-47_qa_114,cassandra-base,conv-47,1,1,do,1,1,1
conv-47_qa_114,cassandra-materialized,conv-47,1,1,do,1,1,1
conv-47_qa_114,neo4j-native,conv-47,1,1,do,1,1,1
conv-47_qa_114,neo4j-materialized,conv-47,1,1,do,1,1,1
conv-47_qa_115,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_115,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_115,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_115,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_116,cassandra-base,conv-47,1,1,like,1,1,1
conv-47_qa_116,cassandra-materialized,conv-47,1,1,like,1,1,1
conv-47_qa_116,neo4j-native,conv-47,1,1,like,1,1,1
conv-47_qa_116,neo4j-materialized,conv-47,1,1,like,1,1,1
conv-47_qa_117,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_117,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_117,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_117,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_118,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_118,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_118,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_118,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_119,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_119,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_119,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_119,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_120,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_120,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_120,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_120,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_121,cassandra-base,conv-47,1,1,enjoy,11,1,1
conv-47_qa_121,cassandra-materialized,conv-47,1,1,enjoy,11,1,1
conv-47_qa_121,neo4j-native,conv-47,1,1,enjoy,11,1,1
conv-47_qa_121,neo4j-materialized,conv-47,1,1,enjoy,11,1,1
conv-47_qa_122,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_122,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_122,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_122,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_123,cassandra-base,conv-47,1,1,learn,3,1,1
conv-47_qa_123,cassandra-materialized,conv-47,1,1,learn,3,1,1
conv-47_qa_123,neo4j-native,conv-47,1,1,learn,3,1,1
conv-47_qa_123,neo4j-materialized,conv-47,1,1,learn,3,1,1
conv-47_qa_124,cassandra-base,conv-47,1,1,sign,2,1,1
conv-47_qa_124,cassandra-materialized,conv-47,1,1,sign,2,1,1
conv-47_qa_124,neo4j-native,conv-47,1,1,sign,2,1,1
conv-47_qa_124,neo4j-materialized,conv-47,1,1,sign,2,1,1
conv-47_qa_125,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_125,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_125,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_125,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_126,cassandra-base,conv-47,1,1,name,3,1,1
conv-47_qa_126,cassandra-materialized,conv-47,1,1,name,3,1,1
conv-47_qa_126,neo4j-native,conv-47,1,1,name,3,1,1
conv-47_qa_126,neo4j-materialized,conv-47,1,1,name,3,1,1
conv-47_qa_127,cassandra-base,conv-47,1,1,get,4,1,1
conv-47_qa_127,cassandra-materialized,conv-47,1,1,get,4,1,1
conv-47_qa_127,neo4j-native,conv-47,1,1,get,4,1,1
conv-47_qa_127,neo4j-materialized,conv-47,1,1,get,4,1,1
conv-47_qa_128,cassandra-base,conv-47,1,1,have,4,1,1
conv-47_qa_128,cassandra-materialized,conv-47,1,1,have,4,1,1
conv-47_qa_128,neo4j-native,conv-47,1,1,have,4,1,1
conv-47_qa_128,neo4j-materialized,conv-47,1,1,have,4,1,1
conv-47_qa_129,cassandra-base,conv-47,1,1,like,1,1,1
conv-47_qa_129,cassandra-materialized,conv-47,1,1,like,1,1,1
conv-47_qa_129,neo4j-native,conv-47,1,1,like,1,1,1
conv-47_qa_129,neo4j-materialized,conv-47,1,1,like,1,1,1
conv-47_qa_130,cassandra-base,conv-47,1,1,play,14,1,1
conv-47_qa_130,cassandra-materialized,conv-47,1,1,play,14,1,1
conv-47_qa_130,neo4j-native,conv-47,1,1,play,14,1,1
conv-47_qa_130,neo4j-materialized,conv-47,1,1,play,14,1,1
conv-47_qa_131,cassandra-base,conv-47,1,1,play,14,1,1
conv-47_qa_131,cassandra-materialized,conv-47,1,1,play,14,1,1
conv-47_qa_131,neo4j-native,conv-47,1,1,play,14,1,1
conv-47_qa_131,neo4j-materialized,conv-47,1,1,play,14,1,1
conv-47_qa_132,cassandra-base,conv-47,1,1,achieve,1,1,1
conv-47_qa_132,cassandra-materialized,conv-47,1,1,achieve,1,1,1
conv-47_qa_132,neo4j-native,conv-47,1,1,achieve,1,1,1
conv-47_qa_132,neo4j-materialized,conv-47,1,1,achieve,1,1,1
conv-47_qa_133,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_133,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_133,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_133,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_134,cassandra-base,conv-47,1,1,do,1,1,1
conv-47_qa_134,cassandra-materialized,conv-47,1,1,do,1,1,1
conv-47_qa_134,neo4j-native,conv-47,1,1,do,1,1,1
conv-47_qa_134,neo4j-materialized,conv-47,1,1,do,1,1,1
conv-47_qa_135,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_135,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_135,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_135,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_136,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_136,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_136,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_136,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_137,cassandra-base,conv-47,1,1,play,14,1,1
conv-47_qa_137,cassandra-materialized,conv-47,1,1,play,14,1,1
conv-47_qa_137,neo4j-native,conv-47,1,1,play,14,1,1
conv-47_qa_137,neo4j-materialized,conv-47,1,1,play,14,1,1
conv-47_qa_138,cassandra-base,conv-47,1,1,create,6,1,1
conv-47_qa_138,cassandra-materialized,conv-47,1,1,create,6,1,1
conv-47_qa_138,neo4j-native,conv-47,1,1,create,6,1,1
conv-47_qa_138,neo4j-materialized,conv-47,1,1,create,6,1,1
conv-47_qa_139,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_139,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_139,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_139,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_140,cassandra-base,conv-47,1,1,lose,1,1,1
conv-47_qa_140,cassandra-materialized,conv-47,1,1,lose,1,1,1
conv-47_qa_140,neo4j-native,conv-47,1,1,lose,1,1,1
conv-47_qa_140,neo4j-materialized,conv-47,1,1,lose,1,1,1
conv-47_qa_141,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_141,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_141,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_141,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_142,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_142,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_142,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_142,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_143,cassandra-base,conv-47,1,1,make,3,1,1
conv-47_qa_143,cassandra-materialized,conv-47,1,1,make,3,1,1
conv-47_qa_143,neo4j-native,conv-47,1,1,make,3,1,1
conv-47_qa_143,neo4j-materialized,conv-47,1,1,make,3,1,1
conv-47_qa_144,cassandra-base,conv-47,1,1,decide,1,1,1
conv-47_qa_144,cassandra-materialized,conv-47,1,1,decide,1,1,1
conv-47_qa_144,neo4j-native,conv-47,1,1,decide,1,1,1
conv-47_qa_144,neo4j-materialized,conv-47,1,1,decide,1,1,1
conv-47_qa_145,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_145,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_145,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_145,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_146,cassandra-base,conv-47,1,1,,0,,
conv-47_qa_146,cassandra-materialized,conv-47,1,1,,0,,
conv-47_qa_146,neo4j-native,conv-47,1,1,,0,,
conv-47_qa_146,neo4j-materialized,conv-47,1,1,,0,,
conv-47_qa_147,cassandra-base,conv-47,1,1,suggest,3,1,1
conv-47_qa_147,cassandra-materialized,conv-47,1,1,suggest,3,1,1
conv-47_qa_147,neo4j-native,conv-47,1,1,suggest,3,1,1
conv-47_qa_147,neo4j-materialized,conv-47,1,1,suggest,3,1,1
conv-47_qa_148,cassandra-base,conv-47,1,1,work,9,1,1
conv-47_qa_148,cassandra-materialized,conv-47,1,1,work,9,1,1
conv-47_qa_148,neo4j-native,conv-47,1,1,work,9,1,1
conv-47_qa_148,neo4j-materialized,conv-47,1,1,work,9,1,1
conv-47_qa_149,cassandra-base,conv-47,1,1,name,3,1,1
conv-47_qa_149,cassandra-materialized,conv-47,1,1,name,3,1,1
conv-47_qa_149,neo4j-native,conv-47,1,1,name,3,1,1
conv-47_qa_149,neo4j-materialized,conv-47,1,1,name,3,1,1
conv-48_qa_0,cassandra-base,conv-48,1,1,,0,,
conv-48_qa_0,cassandra-materialized,conv-48,1,1,,0,,
conv-48_qa_0,neo4j-native,conv-48,1,1,,0,,
conv-48_qa_0,neo4j-materialized,conv-48,1,1,,0,,
conv-48_qa_1,cassandra-base,conv-48,1,1,have,8,1,1
